RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
48398 2645 6551 76927 147 1580
51614 2684 6576 79110 54 1747
53539 3283 6656 80974 64 1599
49242 2552 6900 87469 39 1593
49691 4102 6679 76911 34 1560
50112 2829 6554 77037 26 1584
50197 2840 7050 86954 71 1591
48845 2448 6536 77478 50 1645
54908 3084 6585 76966 23 1595
50212 2459 6626 77228 62 1687
52105 3444 6803 87408 55 1745
52300 2683 6976 82597 39 1680
52993 3099 7086 86098 27 1653
55573 3088 6649 84867 99 1715
51097 4278 7116 87495 44 1745
53241 3123 6854 85413 38 1705
53676 4630 7538 80513 91 1691
54307 2929 6699 77704 69 1599
49197 4253 7349 88936 52 1734
57080 3278 8656 84747 84 1704
53544 4439 7535 87023 168 1634
51781 2986 9257 83796 145 1688
54928 2968 7258 84045 35 1692
58691 3033 7416 88182 65 1704
53982 2733 7621 93026 91 1621
51493 3459 7183 87667 122 1695
53734 3010 6700 83462 26 1742
52964 3021 6644 84289 43 1729
54489 3068 7286 89020 54 1613
52367 3248 7070 85700 257 1744
54219 3223 7500 84255 98 1637
51737 2994 8403 86441 116 1612
52920 4169 6663 79233 44 1616
49146 2800 6587 76890 40 1591
52424 3107 6827 85087 41 1619
51388 3273 7709 84332 72 1693
51831 2799 7023 81415 68 1652
51456 3506 6575 77807 34 1588
48449 5101 7783 86563 111 1688
52867 3214 7646 84524 54 1590
52038 5161 6590 79416 306 1704
50680 3801 6734 77789 77 1599
50967 3938 7184 84920 76 1632
52614 3464 7157 88134 98 1618
49328 2960 6697 77320 22 1572
49486 3917 7103 78415 46 1599
51705 3781 6660 85534 81 1710
53420 5147 7845 79083 91 1685
54885 4244 7444 82262 35 1584
50479 2886 7230 86207 52 1655
51516 2732 7028 81686 39 1640
49272 3105 6594 76879 34 1569
52466 2687 7525 84453 51 1644
52261 3314 6759 82510 65 1702
52562 4100 7202 79101 25 1729
53945 4456 7120 85848 70 1702
51788 5147 7017 83328 78 1741
53717 3955 8362 86284 51 1757
56001 3097 7165 81486 122 1700
51574 2570 6899 83293 38 1715
52572 3293 7253 82163 76 1734
53281 4148 7167 84247 85 1738
53077 3883 7124 82234 55 1732
49718 2645 6563 82541 50 1688
50668 2965 6843 77462 45 1719
51795 2790 7005 82536 26 1781
52345 3293 7024 77458 23 1612
50019 3245 6555 79037 34 1592
50909 3937 6561 78429 52 1781
54973 3588 7376 85184 62 1653
52585 5219 7355 88737 49 1663
52226 2703 7566 78665 52 1635
51400 3156 7554 90644 30 1730
55103 2729 7219 84302 49 1604
53579 3148 7828 84583 28 1822
52703 4725 7334 85700 86 1611
53768 2941 6728 86585 77 1748
60979 2800 9033 90135 71 1777
52866 4160 7630 84127 83 1667
53224 2812 7456 88628 51 1665
56126 3708 7097 82081 55 1706
53855 3629 8056 87032 26 1612
51491 3741 6779 80131 83 1601
50177 3909 6700 87160 74 1668
53551 3028 6728 82221 91 1753
51010 3476 6784 82600 60 1594
53351 2740 6689 77428 46 1596
49885 2577 6546 77432 96 1701
56351 2811 6648 79264 47 1610
49387 2663 6560 78246 72 1568
48661 3365 6942 80553 73 1748
54620 3168 17342 84189 54 1708
54822 3920 6663 95282 85 1714
53610 3523 12071 107064 39 1704
51506 3329 6810 85167 54 1736
54383 4494 6663 87447 62 1702
54890 3800 6672 81573 66 1735
53568 3798 7346 89837 126 1761
59396 4242 7095 83454 144 2002
51354 4133 7041 97697 39 3847
75422 4142 8587 94224 42 1634
66523 3221 7482 86311 267 1716
51474 2660 6752 87816 82 1744
52315 3054 6969 80210 95 1633
57013 3273 7675 92831 60 1865
64416 2868 6735 79893 47 1672
50614 2756 7301 85221 58 1739
50430 3383 6820 79713 169 1656
51269 3240 7276 87694 38 1763
