EStree IncrementalDynamicSSSP Dijkstra Dsource ScaledEStree
32 815 672 1 1
35 747 666 1 1
34 767 678 1 1
32 744 673 1 1
32 749 674 1 1
32 752 667 1 1
32 781 666 1 1
33 769 671 1 1
34 749 677 1 1
32 747 673 1 1
32 756 668 1 1
870 771 714 1 1
32 797 672 1 1
33 750 680 1 1
31 744 670 1 1
32 774 668 1 1
30 808 730 1 1
33 762 735 1 1
60 872 713 1 1
31 767 669 1 1
36 848 669 1 1
30 808 672 1 1
41 683 716 1 1
43 604 686 0 1
40 626 675 1 1
37 612 676 1 1
37 562 668 0 0
34 599 672 1 1
35 797 694 1 1
32 732 679 1 1
31 743 669 1 1
32 753 679 1 1
33 754 674 1 1
32 787 695 1 1
37 768 681 1 1
33 740 674 1 1
32 749 671 1 1
34 753 671 1 1
30 752 681 1 1
33 746 672 1 1
32 750 674 1 1
32 747 672 1 1
34 754 671 1 1
821 752 673 1 1
35 760 674 1 1
31 731 681 1 1
33 743 677 1 1
33 755 674 1 1
33 782 671 1 1
33 749 688 1 1
32 732 674 1 1
33 808 682 1 1
47 701 673 1 1
41 544 671 0 1
56 564 669 1 1
54 560 692 0 1
45 548 670 0 0
47 694 677 1 1
47 556 673 1 1
53 627 670 1 1
47 572 680 0 0
55 559 679 1 1
50 618 680 1 1
48 580 680 1 1
46 691 675 1 1
52 612 677 0 1
45 550 675 1 1
43 572 689 0 0
45 565 675 0 1
45 539 675 0 1
43 525 683 0 1
44 551 697 1 1
46 682 682 1 1
53 583 716 0 0
55 553 681 8 0
52 632 689 1 0
44 636 723 1 1
44 565 675 0 1
42 838 684 1 1
45 735 678 1 1
46 599 674 0 1
49 623 676 0 1
41 668 677 1 1
45 583 674 1 0
43 555 679 0 0
38 543 674 1 0
38 559 681 0 1
38 559 677 0 0
43 604 673 1 1
30 613 682 1 1
37 607 673 1 1
46 539 690 0 0
25 547 677 0 0
26 575 670 1 1
38 746 669 1 1
34 747 673 1 1
32 752 673 1 1
34 739 673 1 1
32 793 675 1 1
36 747 676 1 1
33 755 672 1 1
33 738 674 1 1
35 754 675 1 1
33 748 687 1 1
33 759 671 1 1
34 755 672 1 1
34 749 672 1 2
33 755 676 1 1
36 771 674 1 1
2448 771 745 1 1
37 758 678 1 1
31 756 674 1 1
33 760 674 1 1
33 766 674 1 1
32 826 674 1 1
33 768 681 1 1
33 766 686 1 1
29 847 691 1 1
23 788 687 1 1
24 844 673 1 1
26 854 679 1 1
22 834 678 1 1
27 867 685 1 1
26 782 681 1 1
18 855 681 1 1
28 857 680 1 1
44 724 693 1 1
48 641 687 1 1
43 643 718 1 1
44 658 711 1 1
42 595 702 0 1
35 610 782 1 1
39 774 693 1 1
33 808 710 1 1
34 746 690 1 1
34 868 708 1 1
35 769 712 1 1
36 772 713 1 1
37 855 706 1 1
35 803 683 1 1
36 753 683 1 1
35 750 680 1 1
33 749 684 1 1
36 748 678 1 1
33 751 679 1 1
689 2469 736 5 8
32 762 681 1 1
31 799 680 1 1
34 757 681 1 1
32 756 676 1 1
39 810 688 1 1
34 761 709 1 1
31 776 705 1 1
33 773 694 1 1
42 670 693 1 1
45 589 692 1 1
40 616 688 1 1
37 619 680 0 1
37 556 690 0 1
37 593 690 1 1
33 765 825 1 1
38 827 1140 1 1
43 845 729 1 1
37 777 710 1 1
38 804 746 1 1
39 887 1015 1 1
41 849 748 1 1
39 813 702 1 1
34 806 706 1 1
36 810 716 1 1
37 831 756 1 1
38 814 692 1 3
36 814 697 1 1
988 821 733 1 1
37 835 682 1 1
34 818 691 1 1
33 789 678 1 1
36 784 684 1 1
37 831 711 1 1
35 784 695 1 1
36 821 712 1 1
33 817 702 1 1
46 1059 689 1 1
45 709 704 1 1
44 966 710 1 1
38 705 715 1 1
45 605 702 0 1
35 883 713 1 1
38 771 698 1 1
34 786 695 1 1
41 770 703 1 1
34 764 698 1 1
33 774 698 1 1
35 776 690 1 1
32 760 704 1 1
32 767 700 1 1
34 773 698 1 1
34 775 697 1 1
41 751 696 1 1
36 735 692 1 1
791 755 701 1 1
38 763 687 1 1
34 754 695 1 1
33 757 691 1 1
34 734 708 1 1
34 788 702 1 1
34 761 692 1 1
32 769 713 1 1
34 770 695 1 1
55 692 702 1 1
41 564 699 0 0
55 585 725 1 1
46 602 706 1 1
45 570 702 0 1
48 718 732 1 1
49 696 825 1 1
46 592 705 0 1
54 579 702 1 0
50 633 700 1 1
51 604 696 1 1
54 706 693 1 1
53 629 690 1 1
53 570 694 1 1
50 577 701 0 1
65 594 704 1 0
50 552 699 0 0
46 545 697 0 0
44 550 686 0 0
48 680 696 1 1
54 573 702 0 1
62 568 708 0 0
61 640 694 1 1
50 549 695 1 0
49 729 701 1 1
46 636 707 1 1
47 700 721 1 1
38 889 791 1 1
47 580 734 0 1
44 551 730 1 1
47 584 705 0 1
46 642 806 1 1
38 631 706 1 1
38 622 704 1 1
47 559 716 0 0
36 558 691 1 0
37 597 677 1 1
35 806 685 1 1
34 744 688 1 1
40 773 699 1 1
35 760 718 1 1
35 765 695 1 1
33 752 682 1 1
37 763 681 1 1
36 756 686 1 1
36 781 695 1 1
35 760 685 1 1
35 769 695 1 1
1893 770 707 1 1
32 801 697 1 1
32 763 707 1 1
35 761 681 1 1
35 773 734 1 1
44 911 771 1 1
36 831 762 2 1
43 1242 739 1 1
37 861 680 1 1
40 922 721 1 1
22 823 669 1 1
27 876 698 1 1
27 921 719 1 1
20 868 695 1 1
31 926 680 1 1
22 838 687 1 1
36 901 688 1 1
52 731 674 1 1
46 614 674 1 1
54 611 729 1 1
49 583 689 0 0
48 605 704 1 1
61 815 765 1 1
53 601 720 1 1
53 646 701 1 1
51 574 707 0 0
46 555 703 1 1
49 617 704 1 1
47 575 701 0 1
51 791 696 1 1
55 624 700 1 1
56 572 725 1 1
51 567 694 0 0
52 571 686 1 1
50 579 705 1 0
72 603 706 0 1
50 551 688 0 1
44 698 679 1 1
46 551 680 0 1
47 546 697 0 0
45 610 730 1 1
46 689 701 1 1
49 574 719 1 0
49 711 707 1 1
47 745 726 1 1
48 629 699 1 1
46 739 694 1 1
39 667 696 1 1
44 620 718 0 0
43 563 688 1 0
40 582 699 0 1
37 563 703 0 0
42 597 679 1 1
40 634 755 2 1
46 681 719 1 1
49 572 696 1 0
33 590 809 1 1
37 673 721 0 1
37 857 671 1 1
45 812 710 1 1
34 815 703 1 1
37 799 686 1 1
35 780 680 1 1
40 785 662 1 1
34 796 663 1 1
33 839 678 1 1
1916 796 694 1 1
35 798 672 1 1
37 783 674 1 1
36 875 1340 1 1
33 812 719 1 1
33 840 688 1 1
34 806 692 1 1
36 822 671 1 1
39 798 671 1 1
24 843 685 1 1
21 787 699 1 1
25 873 687 1 1
27 871 672 1 1
22 883 687 1 1
34 883 681 1 2
26 783 686 1 1
28 880 674 1 1
53 750 691 1 1
45 631 677 1 1
46 610 683 1 1
40 604 699 1 1
42 564 672 0 1
51 723 687 1 1
49 724 666 1 1
50 689 691 1 1
53 578 672 0 1
48 560 707 0 0
50 541 696 1 1
45 554 699 0 1
42 607 683 1 1
42 591 673 1 1
30 568 699 1 1
50 657 725 1 1
29 543 666 1 1
47 616 667 1 1
28 548 700 1 1
32 571 732 0 0
29 561 820 1 1
29 582 731 1 1
29 558 727 1 1
49 570 702 0 1
29 969 714 1 1
29 573 675 0 1
27 576 668 1 1
27 559 673 1 0
37 649 663 1 1
28 547 681 0 1
38 549 699 0 0
44 581 670 0 1
40 572 672 1 0
29 547 672 0 0
40 550 663 0 1
38 558 663 0 1
27 618 681 1 1
43 588 664 0 1
26 591 679 0 0
27 572 676 0 1
39 551 663 0 1
26 658 670 0 1
39 594 692 0 1
27 581 691 0 1
36 549 681 0 1
44 547 674 1 0
35 542 663 0 0
26 552 674 1 1
24 553 662 0 0
24 552 658 0 1
24 565 662 0 0
24 566 680 1 1
23 548 666 0 1
24 542 664 1 1
23 558 660 0 1
24 534 664 0 0
23 528 660 0 0
36 807 665 1 1
40 751 664 1 1
35 771 663 1 1
33 809 665 1 1
39 788 663 1 1
39 801 678 1 1
37 766 670 1 1
1460 782 666 1 6
37 791 666 1 1
36 786 666 1 1
33 944 669 1 1
34 771 668 1 1
37 835 666 1 1
36 780 661 1 1
40 787 665 1 1
33 842 666 1 1
24 850 665 1 1
24 804 663 1 1
27 773 663 1 1
29 826 668 1 1
27 810 686 1 1
37 796 670 1 1
26 891 674 1 1
33 823 669 1 1
28 819 668 1 1
36 825 689 1 1
32 775 673 1 1
27 790 668 1 1
98 740 669 1 1
49 581 662 0 1
42 905 668 1 1
51 558 667 0 1
54 548 663 0 1
43 553 661 0 0
52 727 668 1 1
53 556 666 1 1
45 602 684 1 1
46 563 693 0 0
48 548 683 1 1
54 548 670 0 0
51 588 665 1 1
47 574 666 1 1
51 708 670 1 1
47 565 672 0 0
45 547 665 1 1
44 565 698 0 0
50 580 708 1 1
51 596 699 0 1
52 636 694 1 1
50 626 747 1 1
47 630 799 1 1
50 884 1249 1 1
66 812 1167 1 1
56 598 1506 1 1
64 776 1218 1 1
54 679 666 0 1
52 563 674 1 1
29 661 663 1 0
42 720 664 1 1
45 591 661 0 0
48 605 663 0 1
44 633 668 1 1
42 713 663 1 1
47 630 660 1 1
38 563 666 1 0
43 587 673 0 1
37 571 670 0 0
39 612 671 1 1
39 622 689 0 1
39 677 668 1 1
19 551 671 1 0
34 557 1378 1 1
33 591 861 1 1
21 612 663 1 1
21 612 665 0 1
19 590 681 0 0
41 841 665 1 1
38 788 665 1 1
40 800 667 1 1
45 796 683 1 1
41 824 663 1 1
38 819 662 1 1
40 801 663 1 1
41 810 666 1 1
16 795 669 1 1
41 826 664 1 1
36 816 661 1 1
36 807 667 1 1
39 813 665 1 1
41 1545 666 1 1
62 1647 665 1 1
69 1644 665 1 1
126 1784 672 1 1
30 853 663 1 1
23 797 663 1 1
30 854 663 1 1
30 873 669 1 1
22 876 687 1 1
27 880 665 1 1
24 787 664 1 1
19 854 669 1 1
32 871 669 1 1
237 761 663 1 1
50 618 666 1 1
51 621 665 1 1
55 552 666 1 1
55 555 661 0 1
50 552 665 0 1
51 721 665 1 1
55 569 703 0 1
78 661 670 1 1
49 571 666 0 1
54 559 664 1 1
46 551 664 0 1
45 581 662 1 1
48 578 663 1 1
46 704 664 1 1
46 563 667 0 0
46 566 664 0 1
46 576 670 1 1
46 571 662 0 1
49 586 663 1 1
43 573 698 1 1
47 567 664 0 0
49 550 695 0 1
45 668 671 1 1
51 553 662 0 0
53 545 665 0 0
44 590 662 0 0
49 587 663 1 0
45 548 670 1 0
44 666 664 1 1
44 568 665 1 0
41 574 668 0 0
48 589 689 0 1
41 653 664 0 1
41 587 663 0 1
39 552 664 0 0
39 564 668 0 1
38 551 667 0 0
43 583 667 1 0
44 592 667 1 1
54 629 665 1 1
31 550 662 0 0
48 548 666 0 1
36 574 665 1 1
34 619 665 1 1
34 580 664 1 1
18 541 661 1 1
33 839 669 1 1
35 757 664 1 1
36 759 665 1 1
35 764 677 1 1
36 759 667 1 1
37 767 666 1 1
15 767 675 1 1
35 778 665 1 1
34 771 665 1 1
33 774 665 1 1
35 760 691 1 1
37 855 684 1 1
36 807 678 1 1
38 807 666 1 1
35 783 665 1 1
25 780 669 1 1
26 751 665 1 1
25 774 671 1 1
28 799 670 1 1
25 794 669 1 1
29 802 669 1 1
27 748 664 1 1
21 780 669 1 1
34 780 666 1 1
53 619 666 1 1
39 635 665 1 1
41 548 667 0 1
32 611 668 1 1
37 789 665 1 1
38 736 670 1 1
36 727 666 1 1
37 733 668 1 1
36 729 669 1 1
431 731 667 1 1
34 738 669 1 1
33 727 669 1 1
34 728 670 1 1
34 725 666 1 1
37 767 669 1 1
34 715 668 1 1
34 720 671 1 1
33 725 689 1 1
47 690 669 1 1
54 674 667 1 1
46 547 667 1 1
46 606 667 1 1
47 568 669 0 0
45 551 672 1 1
46 607 667 1 1
45 576 669 0 1
44 569 672 0 0
44 725 670 1 1
51 543 666 0 1
51 543 665 0 0
44 591 670 1 1
45 581 666 0 1
49 546 669 1 1
44 666 676 1 1
38 596 672 1 1
41 555 674 0 0
39 553 671 0 0
36 535 675 0 0
41 581 671 1 0
44 578 676 1 1
44 592 678 1 1
31 541 674 0 0
39 541 668 0 1
34 571 667 1 0
38 806 670 1 1
35 730 666 1 1
39 731 672 1 1
38 734 670 1 1
37 740 669 1 1
1307 739 674 1 1
36 754 677 1 1
38 739 673 1 1
36 744 672 1 1
35 789 673 1 1
36 738 670 1 1
34 741 695 1 1
37 780 735 1 1
29 837 717 1 1
27 852 714 1 1
32 907 742 1 1
24 856 735 1 1
34 883 723 1 2
24 843 740 1 1
36 3011 1281 10 18
56 795 741 1 1
59 654 713 1 1
55 589 725 0 1
60 593 721 0 1
52 656 743 1 1
53 739 724 1 1
58 621 737 1 1
54 652 808 1 1
66 754 851 1 1
72 760 827 1 1
58 661 703 1 1
54 622 759 1 1
56 783 743 1 1
55 648 717 1 1
54 584 750 1 1
56 653 732 0 1
56 636 739 1 1
62 881 839 1 1
52 687 798 1 1
55 882 1394 1 2
72 670 1107 1 1
57 647 938 1 1
57 643 1369 46 2
104 858 1205 1 1
56 634 732 1 1
54 592 707 1 1
44 573 703 0 1
47 582 710 0 1
48 583 713 1 1
70 603 729 0 1
28 596 714 1 1
50 584 730 1 1
54 592 726 1 1
53 715 695 1 1
27 551 683 1 0
46 639 687 1 1
29 558 680 1 1
24 1207 685 1 1
24 562 685 0 0
24 542 686 0 0
51 546 687 0 1
24 549 684 0 0
23 569 681 0 0
24 575 680 1 1
23 923 686 1 1
41 640 685 1 1
39 557 683 0 0
24 552 689 0 0
38 547 683 0 1
40 559 682 0 0
43 546 684 1 1
24 551 686 1 1
40 553 687 0 0
38 562 688 0 0
23 546 681 0 0
22 584 688 0 1
40 549 682 1 0
22 564 681 0 0
22 546 683 0 0
38 544 684 0 1
22 887 685 1 1
41 645 693 1 1
33 822 681 1 1
42 563 682 0 1
50 558 685 1 0
35 574 684 0 0
24 562 682 1 1
21 554 685 0 0
37 554 686 1 1
21 574 681 0 0
21 552 681 0 0
39 558 680 0 1
21 554 681 0 0
20 575 681 0 1
20 555 685 0 1
38 552 681 0 1
35 556 693 1 1
21 614 685 1 1
19 536 681 0 1
20 541 682 0 0
36 806 686 1 1
36 787 684 1 1
42 796 683 1 1
2237 803 690 1 1
41 855 696 1 1
36 814 687 1 1
43 816 682 1 1
43 816 682 1 1
37 885 693 1 1
43 811 682 1 1
37 815 720 1 1
29 848 685 1 1
25 872 687 1 1
24 809 684 1 1
30 854 686 1 1
26 835 689 1 1
28 808 686 1 1
36 807 687 1 1
27 790 684 1 1
27 858 684 1 1
26 790 690 1 1
24 817 689 1 1
30 808 684 1 1
28 825 712 1 1
35 898 690 1 1
32 788 689 1 1
28 802 687 1 1
47 756 689 1 1
47 733 695 1 1
48 560 695 1 1
44 618 696 1 1
53 573 723 0 0
54 570 690 1 1
54 617 732 1 1
47 590 711 1 1
46 732 690 1 1
45 697 689 1 1
53 552 692 0 0
53 548 699 0 0
46 636 684 1 1
43 609 693 1 1
48 549 697 1 0
40 672 696 1 1
39 549 693 0 0
43 582 696 1 1
42 633 706 0 1
39 558 688 0 1
41 569 691 1 0
39 588 692 0 1
38 814 710 1 1
37 743 694 1 1
38 751 692 1 1
37 766 684 1 1
41 765 687 1 1
38 749 699 1 1
41 821 688 1 1
36 779 746 1 1
39 787 774 1 1
41 821 1093 1 1
45 1031 1872 3 4
46 1080 1089 1 1
31 852 704 1 1
24 818 668 1 1
28 855 670 1 1
26 776 673 1 1
31 837 669 1 1
56 718 668 1 13
54 685 671 1 1
54 539 670 0 0
53 648 699 1 1
47 597 1268 1 1
47 560 682 0 0
53 598 693 0 1
49 574 670 0 1
51 700 671 1 1
50 682 669 1 1
52 554 669 0 0
53 548 668 0 0
46 632 686 1 0
53 593 686 1 1
39 751 671 1 1
47 612 668 1 1
43 555 691 0 1
40 593 667 1 0
40 615 667 0 1
40 646 671 1 1
37 556 672 0 1
37 547 667 0 1
38 582 666 0 0
43 819 668 1 1
41 755 668 1 1
1395 781 673 1 1
46 772 668 1 1
39 794 668 1 1
47 774 670 1 1
45 772 673 1 1
44 809 685 1 1
44 768 674 1 1
44 765 676 1 1
45 757 672 1 1
33 762 670 1 1
30 757 670 1 1
27 741 671 1 1
35 770 671 1 1
31 726 668 1 1
40 770 669 1 1
56 708 669 1 1
48 601 668 1 1
57 545 673 0 1
48 533 674 0 0
47 593 681 1 1
46 565 670 0 0
49 557 670 0 1
49 549 675 0 0
49 552 670 0 0
46 604 676 0 1
49 583 689 1 0
47 536 671 0 1
46 529 668 0 1
56 667 674 0 1
46 638 672 0 0
55 582 670 0 1
47 548 671 0 1
49 562 671 0 1
50 552 670 0 1
54 556 671 0 0
54 546 675 0 1
47 560 672 0 1
50 549 671 0 0
46 543 671 0 0
47 662 671 0 1
43 707 676 0 1
49 626 675 0 0
52 633 682 0 1
47 541 668 0 1
55 566 668 0 0
53 554 680 1 1
54 549 668 1 0
52 555 672 1 1
54 565 673 0 0
42 604 669 0 0
46 556 671 0 1
53 554 671 1 0
42 565 672 0 0
46 558 667 1 0
45 545 692 0 1
44 545 669 0 0
41 603 671 1 1
45 534 666 1 1
45 545 670 0 1
46 552 672 0 0
47 559 670 0 1
44 567 668 0 1
44 543 670 0 0
45 551 672 1 1
44 552 671 0 1
45 544 673 0 1
48 542 674 0 0
50 554 667 1 1
52 566 680 0 0
20 554 670 0 1
40 575 676 0 1
44 669 670 1 1
21 554 669 0 1
43 553 667 0 0
45 596 671 1 1
20 553 668 0 1
20 552 676 0 0
20 559 668 1 1
20 571 671 0 0
19 556 666 0 0
51 562 666 0 1
20 560 671 0 0
20 571 670 0 0
19 557 669 1 1
20 552 677 0 1
19 556 666 0 0
45 607 672 0 1
45 543 673 0 0
20 545 668 0 1
42 542 672 1 1
48 564 668 0 0
44 550 671 1 0
20 547 680 0 1
43 549 668 1 1
41 554 667 0 1
18 549 673 1 1
17 547 671 0 1
40 549 667 0 0
18 553 668 0 0
17 549 670 1 0
45 554 669 0 0
18 545 671 0 0
42 608 671 0 1
36 553 668 0 0
40 568 675 1 0
37 561 702 0 0
18 562 668 1 1
16 558 675 0 0
39 561 671 1 1
17 567 667 0 1
16 552 672 1 1
40 556 668 1 1
16 555 668 0 1
15 566 667 0 0
16 601 672 0 1
38 550 672 0 1
35 549 670 0 0
16 612 668 0 1
15 547 669 0 0
15 556 668 0 1
15 544 672 0 0
15 550 668 0 1
15 558 673 0 0
39 529 668 0 0
37 786 674 1 1
3309 749 673 1 1
46 770 668 1 1
35 775 673 1 1
38 779 679 1 1
35 777 669 1 1
39 834 669 1 1
37 811 676 1 1
38 763 671 1 1
34 776 676 1 1
16 742 678 1 1
26 765 681 1 1
23 773 672 1 1
18 771 674 1 1
25 782 677 1 1
23 789 678 1 1
27 798 674 1 1
53 793 675 1 1
33 800 675 1 1
33 798 704 1 1
33 836 738 1 1
25 839 724 1 1
29 939 1131 1 2
30 1062 1472 1 2
28 837 725 1 1
26 812 670 1 1
28 836 684 1 1
21 796 671 1 1
33 800 681 1 1
33 801 677 1 1
44 723 672 1 1
41 613 668 0 1
205 820 673 1 1
41 761 672 1 1
40 787 678 1 1
36 820 1326 1 1
40 789 695 1 1
39 830 671 1 1
40 778 676 1 1
39 777 671 1 1
36 787 671 1 1
40 559 670 0 1
40 498 698 0 1
42 809 671 1 1
35 697 670 1 1
41 699 675 1 1
38 706 671 1 1
36 748 682 1 1
37 713 694 1 1
37 702 676 1 1
37 695 675 1 1
457 538 693 0 1
83 491 679 0 1
127 731 677 1 1
99 708 672 1 1
101 748 673 1 1
110 720 677 1 1
144 695 675 1 1
131 718 671 1 1
36 535 679 0 1
35 482 674 0 0
35 708 671 1 1
36 702 673 0 1
38 741 673 1 1
35 697 675 1 1
35 732 687 1 1
35 704 762 1 1
46 763 690 1 1
49 622 802 0 1
49 557 693 0 1
51 612 712 1 1
50 582 687 1 1
46 736 688 1 1
49 641 689 1 1
48 706 692 1 1
48 552 685 0 1
20 574 686 0 1
44 572 687 0 0
18 510 685 0 1
54 652 774 1 1
53 711 735 1 1
45 628 735 0 1
48 669 973 1 1
31 759 1666 1 1
48 566 782 1 1
26 595 681 0 1
45 566 680 0 1
22 559 676 0 1
25 563 678 0 0
24 550 700 1 1
46 564 738 1 1
48 582 834 1 2
42 688 1246 1 1
22 581 745 0 1
22 577 745 1 1
20 580 734 1 1
20 594 710 0 0
25 613 719 1 1
25 579 721 0 1
20 583 743 0 1
55 557 735 0 1
35 557 673 0 1
63 848 676 1 1
17 857 671 1 1
21 815 675 1 1
17 793 679 1 1
17 795 684 1 1
29 843 687 1 1
29 917 678 1 1
27 875 678 1 1
33 878 672 1 1
26 811 679 1 1
35 889 697 1 1
22 768 675 1 1
17 776 672 1 1
16 695 675 1 1
19 705 672 1 1
20 697 677 1 1
21 529 681 0 1
17 752 671 1 1
16 691 675 1 1
19 695 670 1 1
62 772 671 1 1
90 615 672 1 1
88 618 674 0 1
92 550 675 0 1
82 562 707 1 0
91 687 673 1 1
98 621 675 1 1
95 567 672 0 0
88 560 677 0 0
86 555 670 0 1
107 627 674 1 0
87 639 670 1 1
101 774 676 1 1
109 597 674 0 0
140 652 720 1 0
119 572 676 1 1
111 591 675 0 0
107 632 676 1 1
102 667 673 1 1
117 727 685 1 1
91 617 671 0 0
112 632 670 1 0
86 644 670 1 1
124 684 674 1 1
77 595 671 0 1
102 720 702 1 1
92 600 678 1 1
90 595 675 1 1
91 679 675 1 1
90 626 693 1 1
90 552 675 0 1
90 545 671 0 0
27 539 677 0 1
93 618 675 1 1
91 624 672 0 1
102 666 674 1 1
98 592 674 1 1
101 659 673 1 1
99 653 679 1 1
99 586 681 0 1
120 665 695 0 0
32 583 674 0 1
32 584 673 0 1
18 570 675 0 0
61 813 670 1 1
39 761 670 1 1
30 758 685 1 1
25 791 674 1 1
30 778 672 1 1
30 900 691 1 1
23 779 676 1 1
28 794 674 1 1
28 752 672 1 1
32 808 677 1 1
29 582 676 0 1
29 751 672 1 1
29 537 672 0 1
29 710 672 1 1
28 642 673 1 1
29 669 674 1 1
29 621 679 1 1
29 545 670 0 0
29 479 674 0 0
29 610 672 1 1
28 523 672 0 1
29 585 679 1 1
29 597 672 1 1
61 567 674 1 0
31 545 675 0 0
41 549 677 0 1
29 563 679 0 0
32 548 684 0 1
41 545 677 0 1
31 543 677 0 0
31 537 674 0 0
32 530 679 0 0
40 525 676 0 0
39 533 677 0 0
32 587 676 1 0
31 557 673 0 0
33 545 674 0 0
29 539 678 0 0
32 531 673 0 0
31 546 714 0 1
48 556 708 1 1
33 592 727 1 1
36 588 1053 1 1
61 714 1579 1 0
38 567 862 0 0
701 547 673 0 0
50 559 723 0 1
22 541 674 0 0
19 555 672 0 0
68 598 676 1 1
15 615 672 1 1
48 592 670 0 0
36 940 677 1 1
694 761 675 1 1
208 940 698 1 1
702 971 1274 1 1
643 816 679 1 1
900 1046 697 1 1
196 916 690 1 1
631 937 689 1 1
585 1036 710 1 1
628 972 725 1 1
815 926 687 1 1
211 917 679 1 1
189 881 677 1 1
654 944 682 1 1
151 897 678 1 1
156 939 678 1 1
189 908 679 1 1
666 889 679 1 1
154 881 682 1 1
673 870 690 1 1
1103 826 854 1 1
193 889 722 1 1
689 876 807 1 1
694 882 720 1 1
178 1721 762 3 5
174 613 703 0 1
1268 1075 918 1 1
805 954 1486 2 2
208 1142 1300 1 2
1178 1226 783 1 1
729 918 755 1 1
1325 895 844 1 1
57 1046 1243 1 1
1289 954 756 1 1
911 958 734 1 1
223 1030 707 1 1
240 959 741 1 1
189 979 729 1 1
75 882 732 1 1
56 859 745 1 1
56 869 741 1 1
60 876 730 1 1
49 897 716 1 1
62 978 711 1 1
53 810 709 1 1
53 890 744 1 1
46 856 784 1 1
193 956 738 1 1
765 945 916 1 1
47 901 737 1 1
79 850 719 1 1
234 942 711 1 1
214 929 709 1 1
49 863 733 1 1
187 956 719 1 1
63 874 724 1 1
42 880 717 1 1
146 898 732 1 1
50 857 716 1 1
42 869 717 1 1
172 912 717 1 1
44 827 713 1 1
757 1065 720 1 1
255 926 717 1 1
1699 887 728 1 1
52 941 747 1 1
79 903 726 1 1
150 926 725 1 1
39 855 717 1 1
69 871 719 1 1
124 986 717 1 1
72 919 722 1 1
104 969 716 1 1
247 1023 743 1 2
179 999 720 1 1
74 2231 817 5 9
79 873 729 1 1
71 837 702 1 1
67 962 767 1 1
69 903 744 1 1
49 875 774 1 1
75 891 724 1 1
73 672 718 0 1
102 958 716 1 1
193 832 717 1 1
16 830 719 1 1
173 926 721 1 1
60 928 746 1 1
137 876 746 1 1
121 871 736 1 1
117 998 740 1 1
80 820 758 1 1
63 828 756 1 1
76 880 881 1 1
77 867 770 1 1
82 943 774 1 1
80 877 765 1 1
89 875 768 1 1
78 2768 1102 6 11
91 1030 783 1 1
45 849 770 1 2
133 861 784 1 4
81 955 769 1 1
62 885 757 1 2
44 704 762 1 1
60 611 759 1 1
29 628 794 2 1
32 984 832 2 2
29 643 768 1 1
58 762 764 1 1
28 848 758 1 1
27 621 784 1 1
27 618 770 1 1
28 637 761 1 1
27 909 745 1 1
26 588 737 1 1
26 596 721 1 1
33 883 730 1 1
31 592 717 1 0
26 877 736 1 1
27 854 745 1 1
52 926 728 1 1
59 602 736 1 1
29 605 739 1 1
27 594 718 1 1
27 902 740 1 1
26 590 741 1 1
27 591 719 1 1
27 880 733 1 1
33 854 743 1 1
56 580 730 0 0
53 578 707 1 1
28 828 705 1 1
27 553 696 1 1
27 818 701 1 1
30 560 700 1 1
29 653 698 1 1
29 553 699 0 0
30 567 698 0 1
29 608 701 1 1
29 816 702 1 1
27 813 697 1 1
27 810 705 1 1
27 2442 731 5 10
28 806 701 1 1
56 561 702 0 1
31 808 700 1 1
27 569 701 0 0
29 1158 698 1 1
47 1568 704 1 2
69 1120 712 1 1
31 759 706 1 1
29 965 713 1 1
31 1085 703 1 1
32 1126 698 1 1
32 769 703 0 1
32 696 699 1 1
32 1199 710 1 1
30 607 699 1 1
30 978 706 1 1
32 1113 700 1 1
39 588 700 0 0
29 576 700 0 1
30 1071 699 1 1
33 921 705 1 1
30 553 703 0 1
30 982 701 1 1
56 836 701 1 1
33 1101 727 1 1
33 666 703 0 1
33 1773 703 1 2
73 867 703 1 1
35 2157 701 1 1
31 819 704 1 1
30 559 703 1 1
30 827 701 1 1
31 810 705 1 1
31 555 703 0 1
32 842 700 1 1
41 813 702 1 1
32 556 700 0 1
31 560 705 1 1
31 913 699 1 1
31 562 700 0 1
32 554 701 1 1
31 823 702 1 1
32 577 700 0 1
32 561 702 0 1
49 576 700 1 1
32 557 712 1 1
32 564 701 0 0
32 827 716 1 1
32 804 703 1 1
32 793 706 1 1
32 811 701 1 1
37 559 701 0 1
33 806 706 1 1
34 799 701 1 1
33 595 704 1 1
33 787 703 1 1
35 779 705 1 1
40 775 701 1 1
35 755 714 1 1
31 774 701 1 1
36 779 706 1 1
36 788 701 1 1
36 804 701 1 1
36 803 707 1 1
36 800 706 1 1
37 849 709 1 1
34 892 702 1 1
30 834 704 1 1
31 802 705 1 1
38 849 706 1 1
37 787 706 1 1
37 800 708 1 1
38 800 706 1 1
54 763 709 1 1
33 639 701 1 1
52 555 707 0 0
20 568 702 0 1
19 862 702 1 1
20 820 706 1 1
56 572 704 1 1
54 565 703 0 1
52 561 704 1 1
52 663 708 1 1
57 561 702 1 1
54 642 707 1 1
52 575 707 0 0
49 556 703 0 1
54 624 702 1 1
23 596 705 1 1
19 737 700 1 1
18 564 702 1 0
19 572 704 0 0
18 585 702 1 1
18 824 702 1 1
20 822 704 1 1
23 799 705 1 1
21 812 706 1 1
