RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
9 12 9 7 17 12
8 10 10 9 17 12
9 9 9 9 17 12
7 11 8 9 17 12
8 13 10 11 17 12
9 8 8 9 17 12
9 12 9 9 17 12
8 11 12 9 17 12
8 7 11 9 17 12
8 11 8 9 17 12
8 10 11 11 17 12
11 8 9 9 17 12
9 11 7 9 17 12
8 10 11 9 17 12
9 9 12 9 17 12
10 9 9 9 17 12
8 7 12 9 17 12
8 11 8 11 17 12
8 12 9 9 17 12
12 12 9 9 17 12
10 11 7 8 17 12
10 9 8 9 17 12
9 8 11 11 17 12
8 11 8 9 17 12
8 11 12 7 17 12
8 9 7 9 17 12
8 7 9 9 17 12
7 8 11 7 17 12
8 7 9 11 17 12
9 7 12 8 17 12
7 11 8 9 17 12
8 12 7 9 17 12
9 10 12 10 17 12
9 11 8 7 17 12
7 7 6 9 17 11
8 8 9 8 17 11
9 12 8 9 17 11
8 10 7 10 17 11
9 7 7 9 17 11
7 9 7 10 17 11
8 8 9 7 17 11
7 11 8 9 17 11
8 9 9 9 17 11
7 7 6 7 17 11
8 9 8 6 17 11
7 10 9 9 17 11
8 7 6 9 17 11
10 6 8 9 17 11
8 11 9 7 17 11
6 7 7 9 17 11
9 11 9 9 17 11
7 10 8 9 17 11
8 13 9 9 17 11
8 10 7 11 17 11
8 7 6 7 17 11
6 8 7 7 17 11
7 7 7 7 17 10
9 10 6 7 17 10
8 7 6 7 17 10
10 7 6 7 17 10
6 7 8 9 17 10
6 7 7 11 17 10
6 12 7 7 17 10
7 8 6 8 17 10
8 7 10 9 17 10
7 7 9 9 17 10
8 7 9 7 17 10
7 12 6 7 17 10
7 7 9 7 17 10
7 7 6 7 17 10
7 7 7 7 17 10
6 7 10 11 17 10
7 7 6 7 17 10
7 7 7 7 17 10
8 7 8 9 17 10
8 7 8 9 17 10
8 7 7 7 17 10
6 7 7 7 17 10
7 7 8 6 17 10
7 7 7 7 17 10
7 7 8 6 17 10
6 7 8 9 17 10
7 7 9 7 17 10
7 7 9 7 17 10
9 10 7 7 17 10
6 9 7 9 17 10
7 7 7 7 17 10
7 7 7 7 17 10
6 6 10 8 17 10
9 12 6 8 17 10
7 10 7 9 17 10
7 7 6 7 17 10
9 6 7 9 17 10
7 7 8 7 17 10
8 12 7 8 17 10
8 7 7 6 17 10
6 9 8 7 17 10
8 9 7 9 17 8
8 7 7 10 17 8
7 6 6 7 17 8
7 7 6 11 17 8
7 7 7 7 17 8
7 7 8 9 17 8
8 12 9 8 17 8
7 11 7 7 17 8
7 12 6 7 17 8
6 7 7 7 17 8
8 7 7 7 17 8
8 7 7 7 17 8
7 7 7 9 17 8
8 7 6 7 17 8
7 7 8 6 17 8
6 11 7 7 17 8
7 7 7 7 17 8
7 7 7 7 17 8
9 9 7 7 17 8
8 8 7 7 17 8
6 7 6 9 17 8
7 7 7 7 17 8
6 8 9 7 17 8
6 8 7 8 17 8
6 7 10 8 17 8
6 7 8 8 17 8
7 6 9 7 17 8
8 6 6 8 17 8
8 12 6 7 17 8
6 9 9 7 17 8
7 9 7 6 17 8
6 7 6 7 17 8
6 7 7 9 17 8
8 8 7 7 17 8
9 8 7 7 17 8
14 8 7 7 17 8
6 7 7 8 17 8
6 7 6 8 17 8
7 7 8 7 17 8
9 7 7 7 17 8
6 6 7 7 17 8
7 7 6 7 17 8
7 12 6 9 17 8
8 10 7 7 17 8
6 7 6 7 17 8
7 7 9 7 17 8
7 7 7 8 17 8
6 7 7 7 17 8
7 7 8 7 17 8
7 11 7 7 17 8
9 9 8 9 17 8
9 7 7 7 17 8
7 7 8 7 17 8
9 6 8 7 17 8
8 7 7 7 17 8
7 7 9 7 17 8
7 9 6 7 17 8
8 7 6 7 17 8
6 8 7 7 17 8
6 7 8 9 17 8
7 7 10 9 17 8
7 7 6 7 17 8
7 7 7 7 17 8
6 7 9 7 17 8
6 7 6 7 17 8
6 6 8 7 17 8
7 6 8 7 17 8
8 7 7 9 17 8
9 7 7 7 17 8
7 7 6 9 17 8
7 7 7 7 17 8
6 8 6 9 17 8
7 7 6 7 17 8
7 9 7 9 17 8
6 7 6 7 17 8
6 7 8 7 17 8
7 6 8 7 17 9
6 11 6 7 17 9
7 6 7 7 17 9
7 6 8 9 17 9
6 6 7 7 17 9
6 7 6 8 17 9
8 11 8 7 17 9
6 7 7 9 17 9
7 11 6 7 17 9
7 7 8 7 17 9
9 7 9 9 17 9
6 7 6 7 17 9
6 6 8 7 17 9
6 8 6 7 17 9
9 7 10 7 17 9
6 7 8 7 17 9
7 7 6 7 17 9
8 9 7 8 17 9
7 7 6 9 17 9
7 7 6 7 17 9
7 7 7 7 17 9
8 7 6 9 17 9
6 6 7 7 17 9
6 10 8 7 17 9
6 9 7 7 17 9
6 7 7 7 17 9
7 7 9 7 17 9
6 9 8 9 17 9
6 8 20 7 17 9
7 7 7 7 17 9
7 7 6 9 17 9
9 7 6 8 17 9
6 6 7 7 17 9
6 7 7 7 17 9
7 7 9 7 17 9
6 7 9 9 17 9
6 7 7 6 17 9
6 7 6 7 17 9
8 6 9 7 17 9
6 7 20 7 17 9
6 7 6 9 17 9
8 7 6 7 17 9
7 11 6 7 17 8
6 7 6 7 17 8
8 11 7 9 17 8
7 9 8 7 17 8
6 7 7 7 17 8
6 9 7 7 17 8
7 7 6 9 17 8
7 9 8 6 17 8
8 6 6 9 17 8
6 7 8 7 17 8
6 6 8 9 17 8
7 10 7 7 17 8
7 6 6 9 17 8
6 6 7 7 17 8
7 6 6 7 17 8
7 11 6 7 17 8
6 7 7 7 17 8
8 7 8 7 17 8
7 7 7 7 17 8
6 8 6 7 17 9
8 6 6 7 17 9
8 8 6 7 17 9
6 6 6 7 17 9
9 7 6 7 17 9
6 7 7 7 17 9
8 9 7 7 17 9
8 7 7 7 17 9
6 7 7 7 17 9
7 7 6 7 17 9
6 6 6 7 17 9
8 7 6 8 17 9
6 6 6 7 17 9
6 7 7 7 17 9
6 6 7 7 17 9
6 7 8 8 17 9
7 6 7 9 17 9
9 7 6 7 17 9
6 8 7 7 17 9
6 7 19 9 17 9
7 9 7 7 17 9
6 7 6 7 17 9
7 9 7 7 17 9
6 7 7 7 17 9
6 9 7 7 17 9
6 7 6 9 17 9
8 9 6 7 17 9
6 7 6 7 17 9
7 8 6 6 17 9
6 10 6 9 17 9
7 7 6 7 17 9
7 7 6 8 17 9
6 7 6 7 17 9
6 7 6 7 17 9
9 6 8 6 17 9
6 6 7 7 17 9
7 6 6 7 17 9
6 7 6 7 17 9
7 7 8 9 17 9
6 7 7 7 17 9
6 7 6 9 17 9
6 17 6 6 17 9
7 7 8 7 17 9
6 8 7 8 17 9
6 9 9 7 17 9
6 7 7 7 17 9
7 6 7 7 17 9
6 7 7 7 17 9
7 7 9 7 17 9
7 7 6 7 17 9
6 6 7 7 17 9
7 7 6 7 17 9
6 7 9 7 17 9
6 7 7 7 17 9
6 7 8 7 17 9
6 6 6 7 17 9
8 7 6 9 17 9
7 7 8 7 17 9
6 6 6 7 17 9
9 6 6 7 17 9
7 7 8 7 17 9
7 6 6 6 17 19
6 8 6 6 17 19
7 7 7 7 17 19
6 6 8 7 17 19
6 6 6 7 17 19
8 6 7 7 17 19
8 7 7 7 17 19
6 6 7 6 17 19
8 6 6 7 17 19
6 6 6 7 17 19
6 6 6 9 17 19
6 7 8 7 17 19
6 19 8 9 17 19
7 19 6 7 17 19
6 6 7 9 17 19
6 6 6 7 17 19
7 6 7 6 17 19
6 6 6 7 17 19
7 7 8 6 17 19
6 6 6 7 17 19
6 6 7 8 17 19
8 19 6 7 17 19
7 7 6 7 17 19
6 7 6 7 17 19
6 7 6 7 17 19
6 6 6 7 17 19
6 7 6 7 17 19
6 7 8 6 17 19
6 7 8 7 17 19
6 7 6 6 17 19
6 6 6 7 9 8
7 6 7 7 9 8
6 6 8 7 9 8
6 7 6 6 9 8
6 6 6 7 9 8
6 6 6 6 9 8
6 7 8 7 9 8
6 6 7 9 9 8
6 6 7 6 9 8
6 7 7 6 9 8
7 6 6 7 9 8
6 7 6 7 9 8
6 7 6 7 9 8
6 6 7 7 9 8
7 6 8 6 9 8
6 7 6 7 9 8
7 7 6 7 9 8
6 7 8 7 9 8
6 8 6 7 9 8
6 7 6 7 9 8
6 6 6 7 9 8
6 7 7 7 9 8
6 6 6 7 9 8
7 6 6 7 9 8
7 6 6 7 9 8
6 6 7 8 9 8
6 7 7 7 9 8
6 6 6 7 9 8
6 6 7 7 9 8
6 7 6 7 9 8
6 8 6 7 9 8
6 7 8 7 9 8
6 6 6 9 9 8
6 7 6 7 9 8
7 6 8 7 9 8
6 6 6 7 9 8
6 7 6 7 9 8
6 7 6 7 9 8
6 6 6 7 9 8
6 7 6 7 9 8
8 6 7 7 9 8
6 6 7 6 9 8
6 9 7 7 9 8
6 6 6 6 9 8
7 7 8 7 9 8
7 6 6 7 9 8
6 6 8 7 9 8
6 7 6 6 9 8
6 7 7 7 9 8
6 6 7 7 9 8
7 6 6 6 9 8
5 7 6 6 9 8
6 7 6 6 9 8
7 6 6 7 9 8
6 6 6 6 9 8
6 7 6 7 9 8
6 6 6 7 9 8
