RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
17 64 23 19 67 23
21 43 23 18 67 23
18 109 23 21 67 23
18 42 22 18 67 23
19 66 23 19 67 23
20 85 22 19 67 23
18 51 21 18 67 23
20 75 22 17 67 23
18 37 21 21 67 23
20 24 21 18 67 23
19 67 23 17 67 23
19 30 24 18 67 23
18 50 21 18 67 23
20 50 23 17 67 23
16 108 23 19 67 23
