RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
1401 321 668 4342 40415 344 8516
1281 320 667 4357 40194 338 8543
1292 319 671 4343 40156 397 8596
1283 323 680 4369 40157 341 8554
1281 198 669 4356 40322 333 8525
1291 197 671 4386 39847 353 8329
1289 200 677 4354 41050 345 9190
1282 199 672 4375 40128 343 8543
1279 199 669 4388 40514 336 8634
1283 319 675 4367 40184 333 8475
1280 199 671 4371 39810 356 8435
1288 197 672 4388 40214 357 8509
1280 324 674 4375 40178 333 8284
1284 197 668 4384 39870 344 8370
1285 311 673 4373 39936 348 8382
1294 319 672 4388 40413 334 8427
1287 198 674 4380 40545 334 8512
1287 310 674 4402 39956 335 8314
1281 198 676 4421 40101 400 8564
1288 315 677 4393 39901 344 8296
1295 198 678 4423 39937 336 8314
1283 324 675 4396 39913 369 8336
1308 199 679 4412 40035 337 8321
1293 200 677 4418 40263 336 8418
1280 199 681 4437 39962 337 8364
1292 199 679 4430 40001 355 8347
1291 200 682 4421 40075 351 8288
1298 318 677 4622 41936 405 8653
1282 200 679 4426 40051 335 8354
1284 329 678 4416 39801 406 8344
1291 348 680 4609 43795 484 10017
1577 346 746 4866 44869 536 10119
1426 226 750 4899 44608 456 9893
1362 213 713 4731 43553 440 9813
1414 253 757 4903 44308 479 9747
1436 205 726 4735 43624 550 9869
1381 223 725 4862 44146 459 9767
1505 347 717 4799 43682 463 9840
1373 215 721 4698 42266 444 9157
1357 343 721 4768 43119 483 10001
1388 229 747 4750 42821 449 9669
1325 325 701 4597 41097 357 8798
1334 210 706 4580 41388 405 9323
1324 208 699 4604 40963 402 8688
1335 326 706 4600 41130 353 8679
1322 207 705 4631 41098 352 8493
1323 207 706 4621 41240 357 8642
1318 327 704 4634 41070 357 8505
1279 209 704 4619 40800 412 8579
1353 206 703 4618 40995 375 8680
1323 204 701 4632 41043 358 8558
1346 240 714 4577 42026 438 9089
1290 213 706 4649 41111 353 8637
1326 219 707 4620 40886 351 8595
1325 207 712 4627 40983 358 8586
1324 208 709 4632 41016 357 8528
1338 334 704 4543 41074 350 8576
1333 243 704 4656 41173 348 8529
1357 202 704 4655 40992 348 8566
1327 205 711 4671 41068 415 8875
1337 214 711 4662 41025 349 8577
1327 250 705 4870 41016 346 8574
1337 206 706 4696 41160 357 8636
1330 206 711 4676 41115 361 8539
1323 204 709 4670 40910 434 9041
1338 339 709 4666 41055 355 8629
1331 323 717 4675 40873 350 8642
1340 332 712 4668 41104 351 8600
1339 207 712 4694 41053 356 8683
1341 205 709 4668 41002 460 9420
1412 220 756 4633 40935 425 8829
1334 322 711 4662 40982 351 8709
1332 204 711 4651 41038 370 8605
1344 209 717 4667 41010 358 8613
1330 206 721 4681 41255 359 8559
1321 206 717 4685 40837 439 8605
1372 215 734 4866 42440 469 9600
1406 357 767 4858 42805 462 9278
1371 226 741 4912 42023 436 9052
1299 204 710 4699 40990 428 8828
1300 315 694 4700 41042 373 8686
1329 206 720 4697 41025 433 8924
1337 328 719 4706 41116 355 8704
1340 206 714 4714 41046 404 8497
1293 311 700 4586 41149 353 8623
1342 334 713 4752 41769 351 9299
1291 322 695 4644 40653 357 8822
1296 200 694 4657 41284 350 8693
1294 200 697 4589 40323 352 8720
1286 315 703 4638 41452 355 9028
1295 202 699 4591 40628 351 8810
1297 201 701 4666 40284 366 8817
1289 199 700 4660 40421 379 8829
1310 205 697 4726 41604 359 9093
1347 202 698 4625 40564 414 9028
1295 202 741 5297 42714 443 9674
1454 202 709 4629 40599 360 9129
1312 206 703 4765 41770 374 9465
1355 214 722 4763 41705 411 9423
1361 208 721 4775 41653 441 9494
1351 215 724 4774 41634 442 9474
1354 210 720 4791 41760 382 9233
1354 324 722 4790 41999 369 9360
1356 220 721 4806 41774 369 9298
1347 244 900 4740 40640 439 9122
1303 208 708 4663 40745 357 9022
1412 201 703 4638 40825 356 9184
1297 199 700 4642 40564 374 8990
1305 337 704 4655 40653 394 9118
1320 201 705 4656 40697 354 9032
1295 201 714 4670 43682 458 9901
1312 205 700 4700 40915 385 9294
1305 215 722 4687 40554 368 9071
1321 205 710 4711 40790 372 9310
1304 203 709 4693 40635 463 9270
1308 327 712 4697 40576 405 8997
1303 202 705 4674 40676 370 8917
1313 211 716 4705 40774 358 8903
1304 208 709 4713 40546 360 8855
1323 326 712 4711 40437 362 8820
1310 204 713 4723 40414 475 9419
1394 230 755 4970 44357 492 10752
1446 226 777 5364 43830 488 10157
1384 356 756 5010 42300 457 9540
1435 330 711 4869 41694 437 9236
1305 329 707 4748 43209 477 9661
1311 203 710 4695 41872 382 9166
1355 211 732 4845 41566 377 9166
1363 327 731 4878 41416 378 8874
1352 209 728 4894 41341 373 8927
1348 333 735 4826 41302 370 8758
1354 209 734 4820 41364 370 8819
1348 331 735 4838 41302 363 8419
1454 205 712 4749 41360 370 8656
1353 249 739 4874 41743 371 8680
1361 207 733 4902 41511 370 8601
1349 210 731 4996 41329 370 8609
1353 339 733 4859 41355 372 8543
1366 215 732 5100 41556 371 8851
1354 211 740 4890 41020 401 8565
1355 212 737 4881 40488 445 8515
1328 319 715 4730 40127 379 8431
1311 201 715 4728 39945 361 8305
1317 203 716 4744 41106 407 8628
1281 315 722 4736 40044 384 8270
1445 206 718 4879 41182 370 8622
1345 211 734 4894 41061 374 8548
1358 211 736 4899 41382 461 8761
1313 211 723 4768 40098 365 8363
1330 204 718 4900 41346 373 8583
1362 210 733 4905 41188 377 8646
1352 219 740 4903 41426 372 8598
1354 270 738 4936 41760 363 8379
1324 322 728 4814 40243 365 8363
1308 203 720 5074 41874 371 8641
1352 340 750 4951 40963 473 8692
1406 218 799 4839 40032 454 8530
1325 209 723 5185 41140 373 8679
1358 214 754 4991 41201 375 8637
1360 335 749 4996 41110 371 8627
1355 326 749 4959 41311 376 8602
1354 332 742 5036 41086 376 8566
1355 215 747 5031 41339 374 8641
1356 331 750 5023 41220 372 8624
1365 211 747 5040 41391 376 8682
1357 214 743 5045 41372 376 8561
1364 212 742 5021 41419 385 8618
1362 210 751 5005 41382 477 8978
1397 343 763 4998 43235 490 9655
1328 230 788 5127 42606 482 9404
1449 345 791 5215 41706 603 11978
1454 231 812 5967 45053 478 10551
1348 211 746 4949 41008 457 8866
1319 212 758 5028 40188 466 8735
1343 298 748 4975 42895 472 8919
1425 232 779 4896 41327 455 8877
1301 210 744 4968 40984 416 8655
1350 206 740 5194 40922 371 8615
1355 211 755 4976 41076 370 8626
1448 208 751 5011 41097 376 8593
1350 325 742 5019 41213 381 8651
1349 275 746 5011 41292 369 8590
1343 208 747 5044 41184 372 8544
1346 208 744 5042 41060 379 8588
1342 334 745 5030 41064 468 9180
1436 225 805 5443 42607 514 9693
1332 204 726 5017 41464 453 8936
1358 212 748 5030 41034 527 12652
1378 336 734 5072 43966 482 9318
1364 368 749 5059 41690 376 8725
1348 283 756 5057 41304 374 8667
1357 211 747 5070 41103 374 8685
1347 208 752 5055 42357 382 9720
1351 213 751 5072 42143 383 9428
1350 210 745 5059 41675 376 9003
1306 207 751 5287 41602 376 9042
1359 212 747 5110 41910 380 9163
1350 284 748 5096 41783 375 9091
1344 331 751 5098 41934 376 8997
1364 209 755 5115 42048 374 9080
1335 212 753 5300 42518 458 9398
1366 213 756 5106 42176 398 9188
1346 218 751 5105 42345 378 9211
1362 212 755 5102 42379 425 9573
1352 328 753 5121 42325 441 9257
1462 328 758 5109 42274 379 9246
1487 348 752 5111 42212 376 9141
1365 204 755 5107 42303 377 9234
1321 211 759 5104 42477 378 9247
1363 332 757 5117 42391 378 9219
1357 209 759 5133 43159 517 10104
1401 222 809 5554 954316714 1549 23857
1931 307 976 7673 50780 538 11426
1455 232 925 6039 47600 552 10993
1344 202 739 4943 41878 457 9562
1443 320 735 4947 41652 462 9477
1323 203 735 4937 41402 456 9305
1310 204 734 4981 41579 463 9446
1318 205 741 5200 41519 462 9295
1314 221 736 4944 41573 458 9191
1270 208 746 5031 41771 482 9387
1316 235 739 4966 41066 403 8944
1314 208 742 4987 41554 378 9306
1320 210 740 5030 41831 556 10782
1379 324 739 5024 42790 466 9811
1339 206 742 5036 41570 457 9435
1326 202 737 4997 41595 388 9304
1330 208 747 5065 41855 438 9572
1340 206 747 5112 41091 390 8908
1334 337 747 5070 41700 492 9196
1490 208 752 5086 42028 485 9607
1411 338 786 5370 43306 473 9300
1325 325 747 5086 41807 427 9475
1333 204 740 5055 41581 384 9380
1328 328 745 5032 41648 388 9365
1327 316 748 5096 41636 383 9374
1482 325 743 5060 41448 393 9196
1331 211 748 5104 41401 394 9171
1354 211 739 4833 41021 384 8828
1338 207 742 4808 41750 383 9561
1453 205 738 5017 41690 515 9566
1411 225 783 5141 43345 492 10361
1382 223 791 5357 41935 482 9495
1290 205 739 4808 41452 384 9316
1329 326 738 4812 41439 381 9216
1311 319 740 4889 41113 413 8950
1319 320 736 4817 41134 429 8910
1316 205 739 4816 41108 397 8954
1315 334 739 4819 41073 378 8829
1319 321 738 4824 41685 420 8972
1319 328 750 4910 43030 504 9856
1459 221 814 5240 44198 494 9725
1390 223 781 5054 44880 516 10348
1332 218 777 5215 45366 499 9949
1337 320 747 4854 41481 420 9152
1327 211 752 4846 44789 512 11495
1354 336 748 4866 41859 471 8821
1336 208 749 5073 40815 388 8639
1329 210 744 4871 40727 389 8554
1330 206 746 4842 40766 388 8574
1340 207 750 4864 40723 387 8547
1326 204 749 4874 40777 470 8643
1341 334 747 4878 40723 387 8502
1346 271 745 5090 40736 396 8538
1332 319 749 4874 41055 442 8612
1342 207 751 4938 42724 500 9377
1410 230 800 5267 44601 514 9773
1607 220 865 5497 45448 551 10225
1389 358 827 5427 44333 495 9591
1420 222 800 5350 45497 498 10377
1609 320 867 5397 45320 629 10081
1437 231 816 5110 43946 540 9831
1407 207 751 5359 45470 568 10244
1422 354 800 8891 46017 562 10169
1408 290 798 5196 45143 550 10142
1443 221 798 5226 45304 599 10263
1490 243 780 4979 41912 522 9438
1349 206 794 4943 42276 474 9919
1332 330 751 4930 40841 400 8662
1340 205 751 4920 40784 394 8605
1335 208 751 4936 40787 398 8599
1485 329 757 4850 40772 411 8664
1340 208 756 4930 40830 399 8551
1353 208 758 4955 40987 487 8724
1337 293 753 4933 40795 439 8670
1343 205 762 4953 40992 418 8677
1339 210 759 4944 41068 418 8558
1333 210 756 4937 40929 407 8659
1374 208 757 4944 41144 407 8647
1347 218 757 4949 40954 397 8552
1334 336 759 4946 41106 402 8623
1344 204 752 4955 41260 396 8632
1494 212 760 4945 40817 488 8639
1338 207 754 4961 41263 406 8650
1339 209 760 4944 40890 485 8597
1550 220 795 5406 44139 527 9658
1415 217 802 5236 43483 532 9681
1450 356 821 5327 42824 494 8914
1337 222 761 4956 41015 479 8686
1338 209 759 4956 41145 462 8820
1335 331 759 4972 41107 395 8581
1331 271 758 4965 41030 395 8599
1340 206 762 4969 41053 400 8663
1349 335 764 4965 41373 396 8605
1344 203 761 4988 41139 397 8679
1341 333 758 4975 41020 450 8638
1349 212 762 4996 41224 402 8611
1299 321 762 4986 41173 400 8531
1345 324 764 4996 41310 493 9075
1346 328 763 5018 41200 406 8639
1348 322 763 5215 41206 403 8561
1466 206 765 5013 41267 400 8629
1335 208 760 5013 41271 397 8616
1347 332 760 5025 41104 491 8685
1335 209 767 5023 40924 410 8600
1360 324 768 5036 41135 398 8665
1346 208 762 5041 41036 399 8567
1349 338 772 5042 41185 484 8638
1335 209 768 5230 41195 402 8637
1351 207 764 5030 41159 496 8703
1352 206 769 5049 41059 398 8639
1349 207 768 5052 41135 550 9264
1440 358 815 5375 43434 564 9442
1342 211 770 5054 40977 521 8738
1349 328 765 5047 41233 500 8681
1344 321 768 5033 41350 494 8985
1329 204 764 5040 40961 467 8673
1327 324 771 5041 41003 497 8839
1333 206 771 5026 41246 553 10426
1386 226 772 5037 40834 489 8686
1335 207 771 5046 41294 534 8633
1325 322 770 5041 40975 397 8520
1328 205 770 5033 41218 400 8581
1325 202 770 5046 40902 402 8527
1326 206 767 5096 41470 500 8645
1327 206 768 5056 40931 396 8553
1317 270 770 5069 41071 414 8481
1326 208 770 5005 40791 410 8555
1345 317 770 5074 41232 398 8615
1322 328 772 5070 41504 398 8725
1356 328 767 5074 43034 534 9635
1613 230 812 5428 43885 523 9468
1480 363 842 5490 43822 540 9953
1438 222 824 5583 41776 501 8975
1415 210 774 5093 41983 498 9188
1332 225 771 5219 41733 415 8693
1336 217 774 5106 40927 399 8507
1329 226 773 5100 40809 398 8536
1332 331 777 5314 41210 513 9477
1345 208 777 5114 41335 486 8686
1332 212 773 5140 40969 398 8503
1348 320 774 5121 41277 399 8523
1324 206 778 5328 41028 402 8519
1333 207 781 5123 40992 398 8521
1337 228 772 5122 41005 398 8510
1475 323 776 5127 40807 424 8529
1335 324 779 5131 40916 431 8527
1323 320 775 5135 41046 401 8475
1327 320 778 5156 40782 509 8465
1341 207 775 5381 40836 459 8612
1330 207 783 5155 40711 482 8499
1344 322 782 5157 41125 404 8703
1290 210 781 5168 41527 630 10030
1443 228 847 5600 45474 533 10493
1492 242 779 5137 44490 583 9516
1360 307 782 5187 41636 504 8691
1372 216 782 5203 41107 409 8514
1340 211 781 5183 41093 413 8588
1346 328 782 5201 40966 419 8552
1355 210 783 5190 41260 411 8626
1348 276 786 5191 41238 412 8502
1365 326 782 5206 40849 467 8621
1375 205 783 5488 41520 562 8800
1359 329 785 5233 41351 496 8715
1352 226 783 5205 40996 419 8556
1354 334 785 5224 41032 413 8568
1350 211 784 5215 41229 410 8554
1355 332 786 5217 41161 410 8557
1349 339 785 5234 41073 410 8603
1346 326 784 5198 41178 414 8571
1349 281 787 5192 41477 412 8788
1360 209 786 5212 41249 411 8566
1345 212 786 5210 41354 411 8525
1348 212 789 5422 41737 527 9310
1449 223 834 5498 44241 551 9942
1449 225 834 5593 44131 579 10306
1546 380 886 5828 42453 543 9661
1390 343 811 5251 42083 515 9139
1396 220 815 5346 42088 421 8829
1525 219 812 5360 42211 441 8874
1386 346 814 5365 42008 422 8795
1386 215 815 5358 42117 451 8811
1386 225 815 5380 42210 423 8738
1412 217 823 5370 42375 419 8772
1394 337 815 5402 42251 422 8764
1395 217 811 5329 42260 421 8801
1404 215 812 5417 42237 419 8687
1390 337 814 5411 42118 424 8812
1387 343 813 5418 42151 422 8714
1425 215 818 5411 42425 429 8784
1388 217 819 5379 42262 423 8698
1387 218 817 5415 42236 426 8811
1392 345 821 5414 42083 581 9402
1599 233 854 5325 42050 521 9195
1365 341 791 5284 41049 425 8724
1363 279 793 5289 41030 424 8598
1362 211 793 5288 40934 423 8564
1352 209 794 5510 41042 417 8569
1355 283 796 5297 41001 417 8505
1349 323 797 5287 41259 425 8648
1361 212 797 5280 41143 416 8516
1307 213 794 5266 41370 414 8615
1368 326 792 5262 41302 415 8597
1357 210 795 5281 42154 481 9693
1357 301 801 5292 41038 502 8603
1510 212 795 5266 41120 416 8533
1375 211 797 5244 41455 584 9839
1524 303 886 5358 42388 531 9309
1356 217 794 5254 40953 522 8801
1370 333 796 5279 41035 420 8629
1515 222 799 5466 40923 417 8551
1372 212 802 5282 40954 419 8645
1363 276 798 5300 40957 418 8524
1347 208 804 5345 41273 421 8618
1359 224 799 5342 41111 425 8528
1360 211 804 5285 41005 421 8543
1355 209 795 5295 40949 424 8554
1482 342 804 5303 41624 551 9189
1471 347 851 5629 45265 574 10164
1463 229 859 5731 44588 550 9768
1441 245 864 5445 41345 453 8873
1356 211 815 5486 42163 431 8857
1405 217 822 5528 42190 429 8868
1394 351 827 5548 42027 525 8910
1400 342 828 5555 42224 522 8837
1410 337 843 5573 43381 581 9411
1415 346 829 5356 43747 584 10001
1510 241 909 5956 45639 649 10659
1548 239 912 5770 43494 548 9402
1406 280 830 5515 42343 440 9046
1407 226 832 5525 42121 471 8904
1393 219 828 5518 42208 535 9292
1547 351 830 5540 42205 435 8817
1398 218 831 5745 42245 436 8958
1361 219 825 5529 42606 438 9271
1405 221 829 5548 42157 435 8867
1401 215 831 5747 42211 446 8783
1397 216 845 5610 43575 547 9529
1402 345 830 5785 42183 497 9034
1403 220 833 5584 42240 507 9005
1399 218 846 5570 43144 553 9805
1526 323 831 5561 42680 444 9105
1396 345 834 5567 42274 574 9274
1413 220 835 5557 42386 435 8972
1393 216 828 5586 42181 434 8874
1405 215 832 5780 42219 449 8996
1424 217 833 5625 42096 434 8863
1400 336 834 5594 42377 575 9638
1485 247 883 5819 42654 526 9239
1401 341 831 5581 42266 438 8886
1423 348 832 5594 42252 435 8870
1412 344 833 5704 42056 444 8869
1416 345 840 5579 42221 441 8896
1410 216 836 5825 42189 484 8820
1411 348 841 5586 42278 536 9039
1403 227 840 5597 42349 441 8845
1402 224 849 5627 42000 436 8661
1659 223 841 5623 42296 441 8820
1399 214 853 5589 42282 439 8810
1400 222 849 5611 42466 435 8847
1400 220 835 6380 42355 574 9772
1431 350 862 5804 44363 567 9866
1436 221 911 5869 44072 553 9640
1489 359 896 5915 42774 494 9127
1387 340 837 5628 42406 571 9600
1459 223 839 5639 42543 491 9054
1407 343 846 5873 42344 457 8926
1395 215 840 5630 42078 533 8665
1393 214 839 5660 42142 591 8930
1389 218 839 5626 42187 526 8947
1409 216 842 5543 42292 430 8804
1379 343 837 5667 42290 435 8828
1385 216 839 5659 42163 430 8867
1385 219 839 5649 42454 429 8925
1389 311 845 5899 42196 431 8808
1385 337 842 5687 42500 435 8815
1398 218 850 5701 42115 435 8860
1400 344 844 5701 42352 431 8808
1408 215 842 5575 42318 434 8760
1395 286 857 5665 42597 540 9176
1393 217 841 5898 42195 464 8982
1389 216 846 5892 42079 434 8783
1391 338 849 5674 42237 435 8847
1405 314 836 5713 42068 432 8707
1566 217 846 5727 41980 530 8881
1380 228 841 5726 42264 431 8778
1415 229 934 5752 42489 432 8969
1386 218 882 5735 42321 436 8837
1419 214 884 5875 42740 502 9474
1420 296 851 5723 43257 551 9476
1522 283 972 6107 45196 661 10239
1500 324 968 6173 44881 576 9811
1449 228 892 6150 45203 606 10197
1532 237 983 6044 44917 585 9887
1497 248 954 6213 44657 548 10330
1457 383 970 6245 46326 601 10131
1480 229 876 5672 44361 579 9992
1451 231 864 5675 43531 611 9954
1528 354 890 5810 45382 670 9957
1433 217 841 5530 42691 545 9120
1429 337 846 5708 42198 497 8974
1581 219 844 5513 42080 471 8870
1417 218 838 5511 42237 466 8899
1550 216 847 5533 43261 599 9861
1546 278 910 6002 43909 571 9874
1440 230 868 5769 45158 570 10181
1410 221 838 5516 42450 455 9147
1349 219 845 5530 42207 441 8965
1408 340 843 5505 42118 538 9032
1419 347 841 5494 42189 435 8809
1528 222 843 5510 42437 435 8855
1402 342 845 5516 42083 432 8773
1428 337 846 5507 42175 437 8739
1390 217 844 5528 42023 537 8830
1402 247 845 5943 43959 577 9539
1406 342 846 5522 42472 437 9047
1422 217 843 5513 42015 567 9579
1534 244 899 5912 44613 700 10581
2171 283 1027 5772 43462 579 9649
1571 294 845 5532 42567 444 9029
1409 228 847 5544 42320 439 8942
1411 279 849 5544 42165 438 8917
1410 319 858 5539 42129 492 8949
1398 337 851 5544 42270 438 8840
1400 217 849 5540 42200 442 8962
1529 214 849 5549 42397 443 8860
1404 341 848 5551 42112 498 8926
1404 312 851 5550 42285 443 8793
1463 346 851 5582 42050 494 8928
1404 355 855 5583 42471 503 8891
1407 335 852 5564 42136 531 8885
1418 218 890 6040 45027 567 9675
1675 338 851 5560 42270 444 8954
1409 224 856 5567 42341 442 8915
1401 228 849 5725 42294 442 8903
1404 216 848 5585 42329 440 8822
1397 219 856 5570 42396 459 8892
1540 218 853 5588 42503 443 8973
1399 221 852 5584 43388 549 10194
1408 219 858 5584 42269 448 8939
1420 221 851 5596 42178 442 8889
1401 347 853 5611 42031 555 8901
1414 223 862 5601 42360 440 8944
1405 339 853 5603 42239 495 8961
1494 343 854 5628 42330 532 8898
1410 224 856 5617 42987 567 9548
1457 353 905 5962 44501 575 9722
1471 233 892 5882 43934 564 9456
1396 228 859 5625 42371 452 9001
1407 353 855 5627 42346 446 8969
1413 296 856 5788 42201 446 8829
1411 218 861 5644 44469 608 10259
1691 348 860 5621 42998 481 9281
1422 308 860 10657 42370 593 9459
1427 222 857 5636 42408 445 9012
1422 217 864 5853 42238 445 8998
1422 349 863 5867 42143 465 8976
1684 312 857 5666 42156 465 8926
1420 221 861 5655 42067 496 8926
1409 219 859 5660 42354 512 8930
1566 216 863 5665 42576 442 8926
1411 350 862 5672 42429 445 8880
1399 331 860 5670 42110 578 9071
1508 378 922 5629 42647 553 9210
1573 221 864 5671 42446 450 8946
1383 212 864 5666 42295 479 9059
1405 221 885 5676 42271 455 8921
1420 226 865 5690 42410 450 8973
1412 220 871 5696 42262 447 8834
1417 335 863 5671 42545 565 9374
1415 339 873 6522 42326 600 9046
1370 284 845 5530 42215 467 8992
1420 343 866 5689 42320 447 8936
1411 217 869 5699 42255 461 8940
1408 219 870 5669 42122 545 8994
1431 289 869 5670 42370 449 8987
1416 218 863 5687 42209 456 8947
1410 219 863 5710 42301 450 8892
1409 218 869 5700 42416 569 9326
1422 223 869 5723 42092 485 8925
1406 230 865 5728 42109 450 8788
1412 321 871 5731 42114 453 8845
1409 220 873 5756 42223 459 8876
1360 343 875 5742 42246 452 8939
1415 340 874 5738 42259 454 8838
1410 221 874 5746 42416 448 8924
1404 347 873 5773 42219 450 8818
1408 339 875 5758 42448 517 8932
1493 357 949 6085 44066 619 9775
1677 249 933 6315 45363 648 10432
1562 373 944 6513 46193 609 10656
1527 370 952 8172 43683 609 9647
1429 223 877 5801 42328 464 9002
1582 344 882 5790 42007 499 8975
1586 357 873 5789 42215 466 8865
1422 224 881 6030 42570 512 9230
1439 236 875 5822 42184 469 8831
1432 223 882 5734 42127 467 8714
1448 230 882 5812 42170 466 8797
1431 222 877 5810 42104 465 8715
1572 342 879 6046 42266 462 8834
1421 346 880 5815 42058 472 8722
1436 223 877 5828 42466 467 8753
1454 222 879 5837 42110 587 8853
1564 262 967 6190 44535 591 9579
1423 352 885 5804 42301 470 9005
1445 226 882 5808 42395 551 8943
1385 344 881 5825 42031 496 8856
1426 232 886 5826 42321 469 8831
1434 224 883 5830 42280 468 8793
1427 341 880 5834 42381 469 8773
1437 344 882 5831 42373 470 8809
1440 341 881 5834 42518 468 8857
1425 220 882 5857 42157 466 8679
1442 345 877 5842 42297 462 8716
1446 222 892 5857 42234 473 8678
1441 221 887 5865 42319 471 8820
1432 352 885 5864 42156 471 8727
1453 257 880 5863 42235 504 8763
1444 221 885 5881 43065 525 9224
1447 224 894 5870 42976 592 9147
1427 222 885 5870 42256 472 8954
1431 235 891 5874 42186 502 8868
1434 357 887 5892 42273 474 8826
1434 351 893 5896 42251 468 8929
1448 353 894 5885 42269 466 8864
1506 224 891 5886 42420 468 8841
1435 218 889 5904 42656 470 8879
1454 344 892 6053 41844 531 8713
1436 227 895 5896 42288 475 8834
1436 341 890 5901 42388 474 8743
1455 222 890 5912 42446 614 9547
1488 234 960 6255 43905 612 9475
1527 234 942 6255 43774 608 9738
1520 376 925 5992 43987 601 9547
1463 225 892 5926 42122 538 9025
1445 223 903 5955 42537 574 9244
1442 230 889 5933 42332 474 8916
1439 223 889 5944 42160 474 8770
1441 228 892 5954 42110 473 8794
1438 225 894 5946 42301 472 8767
1437 224 894 5989 42344 471 8794
1448 224 899 5915 42146 472 8812
1445 347 894 6157 41893 481 8738
1450 224 896 5923 42221 491 8875
1440 226 901 5946 42342 475 8827
1593 223 899 5950 42317 472 8687
1455 280 904 5951 42385 470 8786
1438 227 899 5970 42113 657 9101
1608 247 965 6268 41796 578 9216
1385 219 896 5929 42263 509 8980
1439 233 892 5908 42131 461 8818
1418 348 898 6036 42192 462 8783
1447 271 900 6034 42438 460 8774
1564 340 894 6044 42219 461 8860
1427 223 898 6053 42462 464 8748
1427 246 895 5968 42283 465 8806
1430 344 896 5978 42589 494 8766
1427 220 897 5975 42166 467 8792
1427 338 903 6206 42406 464 8858
1432 344 900 5981 42165 465 8760
1445 220 898 6040 42484 464 8855
1423 350 900 5985 42056 624 9699
1511 234 926 6528 44758 600 9747
1435 225 906 6261 42468 581 9105
1445 366 893 5943 42367 501 9048
1440 348 899 5961 42138 487 8771
1422 343 901 5961 42349 467 8961
1435 345 900 6181 42464 466 9047
1428 344 909 5946 43475 477 9857
1429 270 906 6038 42355 471 8856
1432 219 904 6076 42267 471 8809
1425 344 899 5966 42758 625 9642
1504 368 972 6168 43947 624 9609
1489 234 926 6175 43970 610 9654
1617 344 903 5988 42142 565 8989
1443 351 908 6297 42564 598 9162
1440 352 911 5967 42109 467 8806
1432 349 907 5995 42024 585 8911
1442 221 906 5882 42101 470 8893
1444 222 910 6004 42140 468 8763
1425 221 900 6025 42413 468 8861
1421 344 903 6012 42214 465 8874
1443 226 902 6036 42177 466 8822
1442 339 903 6060 42416 465 8805
1604 227 911 6037 42156 469 8777
1428 223 906 6049 42574 467 8827
1446 354 911 6057 42295 466 8790
1440 220 908 6046 42406 467 8840
1381 284 907 6044 42257 469 8737
1450 345 906 6061 42124 503 8813
1432 390 909 6099 42427 588 8966
1436 352 910 6080 42081 477 8838
1452 346 904 6139 41983 590 8882
1443 351 903 6130 42193 471 8776
1435 345 910 6364 42237 468 8855
1443 348 910 6155 42127 470 8746
1444 224 916 6151 42491 471 8852
1442 350 909 6147 42239 469 8781
1434 221 914 6152 42281 472 8797
1445 357 913 6151 42747 473 9219
1591 219 908 6168 42199 492 8829
1445 226 910 6185 42406 664 8858
1464 344 907 6180 42381 634 8885
1426 219 904 6145 42241 571 8939
1429 266 1006 6344 42580 600 9084
1454 220 912 6182 42082 498 8896
1441 222 913 6180 42245 474 8827
1461 226 915 6198 41952 596 8865
1433 352 907 6196 42271 477 8944
1454 221 917 6217 42145 481 8784
1440 351 914 6151 42359 477 8781
1439 221 920 6210 42399 472 8812
1426 221 913 6198 42642 477 8910
1432 221 919 6213 42159 596 8875
1450 346 922 6633 44787 652 10228
1751 247 993 6615 46483 653 10523
1593 270 998 6752 46137 658 10380
1605 253 982 6617 45990 666 10702
1760 249 986 6539 45722 629 10017
1575 400 1010 7387 47126 679 10268
1566 253 978 6509 44665 647 9908
1538 364 950 6333 43925 661 9928
1531 244 955 6373 44739 660 10263
1600 261 1002 6490 43013 632 9553
1614 346 928 6457 42264 495 8879
1476 233 925 6524 42034 504 8879
1483 229 921 6139 42001 597 8922
1467 355 920 6163 42260 499 8811
1470 353 925 6167 42706 493 9043
1460 364 918 6156 41993 560 8806
1459 349 926 6192 42449 618 9030
1469 360 917 6174 42011 547 8925
1661 488 961 6411 43165 625 9781
1408 345 893 6015 41679 490 8972
1448 352 926 6164 42120 581 9020
1463 350 917 6159 42171 505 8774
1457 223 922 6182 41946 605 8805
1445 350 919 6171 42076 478 8907
1461 346 926 6123 42031 609 8866
1463 381 950 6419 43129 666 10062
1441 349 924 6193 42484 607 9139
1450 253 926 6198 41918 574 8800
1448 348 932 6161 43140 663 9653
1592 261 1004 6500 47783 625 10368
1428 223 926 6188 42466 610 8998
1481 230 929 6176 41926 620 8943
1469 231 928 10840 41296 606 8954
1458 353 925 6170 41852 577 8804
1464 231 929 6180 41962 562 8894
1455 248 924 6267 42154 554 8775
1454 363 926 6295 42023 589 8910
1450 298 925 6311 42432 528 8875
1469 364 1002 6497 42926 485 9372
1463 234 1013 6526 42224 480 8797
1444 352 994 6588 42571 612 9219
1519 362 989 6465 44789 634 9895
1524 236 968 6498 43822 607 9401
1465 227 933 6297 42253 491 8926
1481 359 950 6519 42130 485 8821
1446 267 923 6097 43752 617 9161
1450 265 922 6046 43465 740 9528
1450 353 919 6034 42153 489 8828
1450 225 922 6018 42133 485 8972
