RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
1313 474 293 2503 42132 308
1396 277 404 2711 43369 347
1532 440 494 2898 45961 372
1131 354 348 2382 40721 276
1070 278 312 2434 43929 305
1738 319 413 2815 45049 340
1420 331 403 2883 45436 286
1585 438 369 3080 45450 269
1340 326 394 2886 43893 302
1386 261 325 2403 41960 368
1251 387 344 2861 42655 270
1118 333 390 2762 44834 302
1244 329 383 2663 44518 270
1356 376 438 2913 42305 272
