RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
2968 419 433 5921 44899 264
2846 813 447 5840 43659 260
2869 562 397 5258 42013 280
2866 435 399 6121 43408 263
2883 352 400 6060 43569 270
2782 370 402 5976 43502 261
2849 412 407 6195 44233 270
2860 451 446 5967 42892 262
2780 460 400 6447 43379 276
2695 433 405 6168 42612 260
2744 395 392 5851 43071 264
2952 542 428 5952 42866 261
2782 447 405 5274 42660 288
2696 582 398 5311 43201 265
2729 478 434 6017 42416 266
2749 706 414 6287 43919 272
2796 359 416 6058 42901 263
2906 446 434 6119 43190 271
2937 630 413 6034 42807 268
2839 622 402 6118 43876 267
2765 432 570 6142 42270 265
2733 518 414 6144 42821 264
2922 422 414 5452 42807 281
2882 393 584 6358 43318 287
2947 668 414 6256 44089 288
3051 548 428 6506 43501 286
2916 325 427 6159 42416 281
2862 512 434 6442 42927 270
3030 362 416 6153 42859 273
2863 407 408 5487 42431 268
2816 507 428 6137 42657 272
2933 427 441 6322 42332 269
2901 555 418 5549 42947 280
2917 356 413 6175 42571 270
2798 358 427 6020 42891 268
2847 376 430 6173 42710 268
2823 510 413 6064 44012 268
2789 364 421 5489 43617 271
2916 392 431 5556 42862 272
2753 433 427 6177 42330 276
2856 370 423 6477 43646 271
2925 395 410 6364 44093 274
2839 371 424 6119 42929 274
2763 542 431 5611 42780 272
2994 581 412 5585 42239 291
3171 554 430 5648 43872 287
2931 496 654 5520 42590 278
2856 386 451 5535 42035 283
2785 554 432 5539 43502 280
2789 407 418 6089 42970 276
2965 354 423 6113 43027 276
2990 387 500 6237 43304 274
3036 488 609 6141 42664 293
2942 587 451 6333 42721 272
2796 654 412 6226 44395 282
2755 544 428 6262 43449 274
2883 378 671 6270 42745 279
2820 350 421 6224 41951 277
2816 397 420 6245 43315 289
2879 622 422 6229 42844 279
2859 482 413 5568 44409 279
2766 474 439 6188 43432 293
2852 364 419 5632 43028 285
2920 383 419 5638 43269 286
2798 423 421 5629 43897 281
2933 374 418 5720 42350 282
2797 324 439 6274 43392 281
2929 361 422 5707 43757 298
2813 687 422 6361 43449 282
2916 435 433 6642 43823 277
3094 663 470 6330 43072 291
2824 505 422 6423 43248 296
2874 336 440 5699 44033 281
3094 616 430 6361 43022 283
2973 407 432 6756 43071 281
3076 468 457 6619 42807 322
2991 663 437 5894 43514 308
2938 357 452 6613 44241 334
3187 380 478 6803 43422 304
2842 589 429 6417 42549 302
2774 609 438 6534 42559 307
2839 483 430 6427 43092 286
3105 373 435 6394 43158 306
2935 412 449 6042 42795 288
2901 563 462 5693 43276 285
2940 450 448 6521 42725 313
2837 486 428 5869 43378 303
2898 505 435 5753 43409 300
2767 480 430 5855 43392 286
3039 462 429 6520 43019 303
2877 510 451 5875 42569 290
2802 585 454 6498 43451 306
2922 572 428 6658 46366 290
3146 354 454 6451 42800 294
2824 614 430 5914 42001 286
2909 470 480 6800 44193 309
2827 436 489 6458 43109 293
2847 415 479 6562 42897 293
2894 582 428 6602 43439 338
2965 551 430 6654 42752 336
2823 463 463 6532 42169 308
3137 414 502 7222 46891 338
3190 613 737 7537 45508 340
3061 402 499 6777 43219 309
3018 470 450 6324 43611 299
2885 623 440 6409 44013 294
2923 539 443 6415 42827 378
2908 562 461 6535 43353 292
2876 558 457 6649 42955 296
2910 418 446 6416 43325 294
2793 481 458 6404 43334 298
2924 461 455 6390 42438 295
2774 587 455 6416 42529 292
2823 527 450 6432 42400 317
2800 425 471 6490 44178 308
2843 536 479 6527 42668 299
2834 403 460 6600 42728 301
2779 631 445 6563 42888 296
2987 515 443 6461 42759 310
3006 596 446 6468 43657 302
2922 511 445 6691 42862 302
2833 411 463 6629 42984 304
2998 408 443 6469 43852 304
2880 462 441 6514 43023 297
2894 411 442 6704 43889 314
2959 372 445 6413 43794 303
2945 503 469 6634 42432 332
2996 502 503 6728 44344 336
2997 412 463 6865 43584 344
2927 355 461 7195 44327 345
3155 386 456 6534 42804 316
2854 431 447 6611 42730 302
2750 567 450 6421 42423 305
2920 373 479 6639 42630 300
2916 642 457 6566 43239 303
2856 484 453 6583 42558 305
2817 487 445 6539 42850 297
2793 593 447 6602 43064 320
2818 590 472 6586 42921 299
2814 478 468 6604 42707 298
2780 586 454 6556 43575 309
2869 361 463 6541 43694 302
2959 502 458 6573 42710 308
2849 515 453 6759 42244 313
2944 413 456 6509 42628 318
3003 437 447 6528 44241 309
3204 503 474 6554 43963 300
2838 486 456 6578 42751 309
2820 577 455 6578 42323 305
2835 671 452 6855 43132 302
2887 398 454 6806 43035 306
2968 381 461 6534 44510 326
2895 428 456 6558 45024 305
2924 448 462 6563 43394 309
3046 439 476 6639 43232 311
3034 426 452 6591 42931 315
2823 536 485 6661 44113 304
3164 376 453 6657 43200 314
2827 513 484 6652 43346 321
2829 573 486 6760 44179 309
2815 409 477 6729 42985 313
2981 409 457 6498 43024 315
3069 538 448 6700 43325 326
2812 532 465 6730 43186 307
2838 472 470 6706 43418 332
2811 638 469 6625 43871 315
2867 556 468 6942 42712 384
2986 435 458 6736 42742 317
2966 591 457 6886 43095 316
2976 460 465 6612 42589 336
2922 327 461 6761 42962 314
3018 349 479 6760 42279 339
2817 398 466 6566 43154 305
2784 417 472 6701 43041 329
2803 429 461 6670 43129 315
2867 359 469 6837 42257 316
2857 357 470 6954 42331 361
3094 728 535 7403 46303 413
3063 438 499 7258 45312 361
3054 431 503 7906 45599 373
3027 501 500 7270 44123 349
3030 435 482 7498 44728 364
3213 420 489 7380 45208 376
3134 719 516 7449 45072 394
3403 541 491 7574 44509 381
3036 397 497 7134 43841 351
3183 388 500 7101 43351 353
3115 499 483 7162 44405 391
2945 504 500 7226 43787 345
2888 651 466 7116 43075 364
2855 409 469 6950 42338 321
2865 448 490 6830 42870 321
2958 573 472 6817 43590 318
2854 358 484 7069 42940 321
2895 430 472 6780 42723 318
2941 560 500 6896 42414 335
3000 539 477 6846 43124 332
3162 431 479 6903 42704 322
2817 551 473 6949 42879 324
2937 730 591 6940 43196 333
3054 481 478 6949 42718 324
2916 414 474 7169 42199 326
3101 450 773 6927 43000 329
2842 488 498 7031 43472 331
2881 529 472 7090 42923 328
3239 593 484 6797 43979 327
3172 457 488 6888 43085 351
2922 421 483 6887 43655 336
3560 460 492 7246 42858 339
3292 502 508 7124 42854 328
3364 637 470 7060 42719 324
3162 412 514 6960 43017 332
3384 536 472 7052 42752 339
3294 571 491 7010 43532 347
3285 412 471 7041 43817 336
3396 527 506 6973 43300 354
3346 412 482 7012 43176 341
3228 475 508 7110 42708 336
3001 424 482 6945 42481 331
3496 491 485 6950 42484 333
3267 457 509 7074 43011 350
3240 442 473 7015 44969 329
3256 602 516 6990 43559 336
2983 471 481 7231 44976 335
