RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
1312 206 465 3002 30661 70849 10150
1390 219 471 3018 32044 71211 10449
1357 211 487 3106 30760 71311 10038
1317 205 463 2993 30400 72029 9874
1315 210 472 3035 37136 72274 10158
1676 218 497 3013 31448 72590 10086
1306 211 467 3025 30553 71900 10171
1306 330 469 3015 30923 72837 10530
1303 330 474 3174 30842 74671 10296
1301 204 468 3010 30960 72383 10074
1628 223 476 3027 30406 72976 9911
1306 210 490 3099 30516 73730 10069
1319 339 472 3028 30681 82324 10215
1330 207 478 3033 31155 73299 10003
1301 337 479 3027 30177 74114 9872
1306 203 474 3022 30347 74070 10001
1305 201 474 3046 30358 73804 9931
1300 205 470 3034 29786 74468 9658
1359 209 487 3039 29868 75500 9723
1310 201 473 3039 30432 75861 9855
1351 211 487 3042 31270 75013 10154
1342 206 476 3058 30004 75442 9610
1324 203 476 3048 30362 75638 9805
1332 229 503 3081 30086 75762 9602
1304 205 474 3049 29947 76098 9848
1309 203 475 3051 29848 76415 9604
1310 204 479 3068 30272 77294 9815
1309 202 474 3196 29970 78334 9693
1315 204 479 3074 31219 78064 9999
1462 212 496 3171 30508 78839 10185
1353 345 492 3079 30221 78670 9684
1349 209 493 3184 30649 78123 10144
1304 206 477 3107 30308 77982 9928
1354 211 500 3182 29813 78187 9859
1336 209 489 3180 30026 78432 9633
1303 199 478 3074 30065 78836 11884
1313 207 481 3074 30311 78415 9944
1305 332 479 3081 30122 78280 9593
1319 209 496 3143 29792 78293 9535
1304 202 486 3197 30033 79308 9589
1315 251 482 3103 30156 78961 9941
1315 204 484 3097 30073 78830 9735
1307 336 481 3285 29858 79168 9656
1310 202 485 3099 29949 79460 9703
1308 335 479 3101 30583 79370 9909
1305 330 483 3099 29859 79585 9594
1310 203 482 3337 31875 80080 10596
1308 334 479 3142 30407 85214 9881
1394 216 496 3333 33495 81213 10710
1334 216 615 3146 31902 80704 10295
1304 205 483 3160 30818 81516 10142
1352 209 496 3234 38298 82631 10622
1318 223 487 3179 30760 82174 10147
1318 205 490 3362 31819 81485 10269
1314 331 486 3635 30598 82019 10068
1414 205 483 3141 30731 81068 10067
1317 207 485 3133 30337 84361 9936
