RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
11 17 14 11 36 12 33
10 16 12 12 36 12 36
11 25 13 11 36 12 45
11 17 13 11 36 12 35
10 22 14 11 36 12 39
9 12 14 10 36 12 36
9 17 14 11 36 12 36
11 15 14 13 36 12 37
10 18 14 11 36 12 42
11 14 14 9 36 12 36
10 29 14 11 36 12 28
10 25 12 11 36 12 33
11 17 14 9 36 12 41
10 17 14 13 36 12 34
11 15 14 11 36 12 43
11 17 14 11 36 12 37
11 15 12 11 36 12 28
10 22 12 9 36 12 35
10 14 14 10 36 12 41
9 22 14 10 36 12 32
11 32 12 12 36 12 28
8 32 12 11 36 12 36
10 20 14 9 36 12 35
10 14 14 11 36 12 25
9 17 14 11 36 12 37
11 18 13 13 36 12 34
10 22 14 11 36 12 39
11 16 14 11 36 12 26
10 34 14 9 36 12 30
10 23 12 10 36 12 46
9 14 12 11 36 12 30
10 25 14 11 36 12 29
9 32 14 9 36 12 34
9 30 14 11 36 12 33
10 13 14 11 36 12 42
9 16 13 10 36 12 34
12 17 14 11 36 12 45
9 17 14 9 36 12 37
9 22 13 10 36 12 34
10 23 13 11 36 12 37
11 34 13 10 36 12 34
8 11 12 11 36 12 34
10 15 12 11 36 12 34
11 15 13 11 36 12 41
10 11 13 11 36 12 34
12 14 12 9 36 12 35
10 13 12 11 36 12 26
10 34 12 9 36 12 36
11 16 12 11 36 12 43
10 17 12 11 36 12 37
10 20 12 11 36 12 24
12 12 12 11 36 12 28
10 14 12 11 36 12 34
9 15 12 9 36 12 35
9 13 12 9 36 12 34
10 22 12 9 36 12 26
10 13 12 11 36 12 35
10 16 13 11 36 12 39
10 14 12 11 36 12 44
10 16 12 11 36 12 36
10 20 12 11 36 12 28
10 25 12 9 36 12 36
10 24 12 11 36 12 45
10 16 12 11 36 12 45
10 28 12 9 36 12 34
10 25 12 11 36 12 35
11 14 12 11 36 12 44
8 12 12 11 36 12 34
9 13 12 11 36 12 35
9 28 12 13 36 12 45
10 14 12 8 36 12 37
9 15 12 9 36 12 44
10 15 12 10 36 12 26
10 15 12 11 36 12 34
10 14 12 11 36 12 40
10 16 12 11 36 12 33
10 13 12 9 36 12 34
10 16 12 11 36 12 44
10 22 12 10 36 12 40
10 26 12 10 36 12 44
10 11 12 10 36 12 37
10 13 12 9 36 12 30
9 15 12 11 36 12 34
10 19 13 11 36 12 38
8 14 12 10 36 12 26
10 13 12 8 36 12 35
8 15 12 10 36 12 37
9 18 12 10 36 12 37
9 12 12 11 36 12 37
9 14 12 10 36 12 28
8 15 12 9 36 12 39
10 10 12 11 36 12 28
10 15 12 11 36 12 31
10 19 12 10 36 12 34
10 16 12 10 36 12 46
9 28 12 9 36 12 34
10 17 12 8 36 12 36
10 12 12 9 36 12 42
10 17 12 10 36 12 45
10 15 12 11 36 12 35
10 15 12 11 36 12 33
10 34 12 11 36 12 39
10 12 12 9 36 12 26
10 12 12 9 36 12 35
10 13 12 9 36 12 33
8 28 12 10 36 12 25
10 15 12 11 36 12 45
11 11 12 9 36 12 26
11 17 12 8 36 12 44
10 14 12 8 36 12 28
10 14 12 8 36 12 35
10 12 12 11 36 12 33
