RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
7 16 7 7 24 8 32
8 24 9 7 24 8 25
7 25 8 7 24 8 29
7 25 9 7 24 8 24
7 10 8 7 24 8 27
7 21 8 7 24 8 20
7 9 9 7 24 8 25
7 23 7 6 24 8 24
6 11 7 7 24 8 19
7 11 9 7 24 8 25
7 22 7 7 24 8 28
6 11 8 7 24 8 27
7 17 8 7 24 8 32
8 8 9 7 24 8 29
6 12 8 7 24 8 24
7 12 8 7 24 8 29
8 8 8 9 24 8 28
7 8 7 7 24 8 30
7 9 9 6 24 8 19
7 11 8 7 24 8 20
7 13 9 9 24 8 29
7 7 8 7 24 8 28
7 11 8 7 24 8 28
7 11 8 7 24 8 30
7 11 8 7 24 8 28
7 7 9 7 24 8 27
7 14 8 7 24 8 28
6 11 8 7 23 6 24
6 9 8 6 23 7 30
7 11 8 7 22 7 30
7 10 7 7 22 7 28
7 22 7 7 22 7 26
7 14 7 7 22 7 29
6 23 8 7 22 7 27
6 11 8 7 22 7 26
6 16 7 7 22 7 28
6 9 8 7 22 7 27
6 25 8 7 22 7 29
6 11 8 7 22 7 24
6 24 7 7 22 7 26
7 13 8 6 22 7 26
6 11 7 7 22 7 25
7 18 7 7 22 7 29
7 7 8 7 22 7 26
7 11 7 7 22 7 26
7 11 8 7 22 7 25
6 12 7 7 22 7 30
6 13 8 7 22 7 19
6 11 8 7 22 7 27
7 9 7 7 22 7 16
6 9 8 7 22 7 27
7 8 7 7 22 7 22
7 11 8 7 22 7 28
7 11 7 7 22 7 25
6 21 7 7 22 7 21
6 11 8 7 22 7 20
6 9 8 6 22 7 23
6 8 7 7 22 7 26
7 12 8 7 22 7 20
6 17 7 7 22 7 27
7 12 7 6 22 7 27
6 8 8 7 22 7 21
7 9 8 7 22 7 28
6 11 8 7 22 7 23
5 14 7 7 22 7 27
6 11 8 7 22 7 27
7 11 8 7 22 7 22
6 16 8 7 22 7 28
6 10 8 7 22 7 19
6 14 7 7 22 7 30
7 11 8 7 22 7 26
6 9 8 7 22 7 28
6 11 7 7 22 7 25
6 15 7 7 22 7 28
6 10 8 7 22 7 28
6 7 7 7 22 7 28
7 6 7 7 22 7 21
7 9 8 7 22 7 24
6 16 7 6 22 7 25
6 24 7 7 22 7 27
6 11 8 7 22 7 25
6 10 7 7 22 7 16
6 7 8 7 22 7 28
6 22 8 7 22 7 29
7 8 8 7 22 7 28
7 9 8 7 22 7 28
6 9 8 7 22 7 30
6 9 8 7 22 7 25
7 8 8 7 22 7 28
7 8 8 7 22 7 22
6 12 6 7 22 7 25
7 8 7 7 22 7 22
5 7 7 7 22 7 28
7 9 8 7 22 7 30
6 16 8 7 22 7 27
6 11 8 7 22 7 25
6 11 7 7 22 7 30
7 12 7 7 22 7 24
6 9 7 7 22 7 22
6 20 6 7 22 7 26
6 7 7 7 22 7 29
6 7 7 7 22 7 25
6 13 7 7 22 7 19
6 25 7 7 22 7 27
6 10 7 7 22 7 29
7 17 7 7 22 7 20
6 11 7 7 22 7 17
6 7 7 7 22 7 25
6 9 7 7 22 7 20
7 10 7 7 22 7 27
5 11 7 7 22 7 26
6 7 7 7 22 7 21
7 11 7 7 22 7 31
6 11 7 7 22 7 18
6 19 7 7 22 7 25
6 11 7 7 22 7 24
7 7 7 7 22 7 21
6 7 7 7 22 7 25
6 11 7 7 22 7 28
6 9 7 7 22 7 18
6 26 7 7 22 7 30
7 7 7 6 22 7 22
6 13 7 7 22 7 23
5 25 7 6 22 7 28
6 10 7 7 22 7 26
6 12 7 7 22 7 24
6 22 7 7 22 7 23
5 9 7 7 22 7 26
6 7 7 5 22 7 28
6 8 7 7 22 7 28
6 7 7 7 22 7 27
6 13 7 6 22 7 26
6 24 6 7 22 7 23
6 21 7 7 22 7 27
6 16 7 7 22 7 28
6 8 7 7 22 7 27
6 9 7 7 22 7 25
6 20 7 7 22 7 25
6 11 7 7 22 7 21
6 11 6 7 22 7 23
7 11 7 6 22 7 29
6 11 7 6 22 7 28
6 22 7 7 22 7 22
6 11 7 7 22 7 25
6 10 7 7 22 7 22
6 15 7 7 22 7 23
6 23 7 7 22 7 25
6 8 7 7 22 7 25
6 12 7 7 22 7 27
6 12 7 7 22 7 27
7 16 7 7 22 7 27
6 22 7 7 22 7 26
6 9 7 7 22 7 30
5 24 7 7 22 7 27
6 9 7 7 22 7 25
6 16 7 7 22 7 22
6 25 7 7 22 7 26
6 13 6 6 22 7 16
5 9 7 7 22 7 26
6 10 7 6 22 7 18
6 10 7 7 22 7 16
6 8 7 7 22 7 18
6 14 7 7 22 7 28
6 11 7 6 22 7 28
