RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
4704 800 954 8045 38 544
5254 1019 962 8207 15 547
5119 978 992 7552 61 577
5393 840 973 7999 24 572
5582 1041 980 8415 16 574
5703 719 976 7941 22 564
5664 1003 976 7561 22 594
4512 731 971 8186 6 567
5538 1127 977 7554 23 571
5734 864 972 7828 22 575
5405 983 980 7756 12 567
5655 718 974 8293 20 576
5034 1190 1025 7345 6 570
5779 1195 981 7836 11 591
6101 987 972 7665 15 572
5295 1032 975 7370 5 562
5407 830 1121 7767 76 703
4537 791 1093 7545 6 690
4915 914 1135 7755 8 704
5350 805 1105 7587 6 690
5244 1135 1100 7822 6 694
5661 785 1097 8341 11 687
5218 739 1112 8188 50 723
4382 919 1115 7782 31 717
5788 1261 1147 7583 6 716
4485 1112 1109 8043 8 713
5387 1064 1114 7986 8 705
5477 1159 1115 7602 11 706
5186 1090 1111 7834 5 710
4693 735 1114 7788 6 712
5362 897 1115 7512 5 710
4580 960 1101 7518 186 717
5348 1203 1114 8305 56 707
6376 1003 1136 7984 133 700
5020 760 1100 7747 6 714
4640 913 1104 7517 22 709
5263 979 1111 7932 11 709
5605 1061 1100 7766 22 707
5121 695 1099 8231 6 705
4621 954 1099 7804 6 705
5679 1410 1109 7850 6 705
5540 612 1103 7527 14 702
5317 1171 1103 7576 6 702
5171 861 1105 8162 6 706
5415 1174 1098 7951 16 701
5299 1181 1100 7977 5 707
5520 779 1095 7693 6 886
5431 833 1124 8332 13 771
4901 905 1172 7817 6 713
5562 1091 1099 7868 23 706
5495 1118 1093 7908 39 711
5091 974 1095 7925 6 698
5528 1177 1097 8100 6 704
4435 1176 1096 7335 9 703
4893 891 1097 7361 11 701
4831 632 1094 7559 14 699
5520 763 1096 7958 31 708
5085 734 1104 7480 26 715
5610 1036 1096 7608 10 713
4506 727 1095 7741 5 748
5148 1058 1099 8088 33 700
5663 751 1129 7948 14 700
5214 1198 1096 7628 11 703
5263 817 1095 7821 34 707
5483 914 1088 8188 14 703
5480 1097 1094 7769 5 701
5261 1187 1091 7524 6 706
4550 1016 1092 8025 6 706
5181 1099 1108 8233 6 698
5553 1098 1093 7369 11 699
4707 1107 1094 8592 5 700
5159 1438 1092 7589 13 702
5498 1020 1088 7475 5 701
5565 1031 1094 7428 11 702
5243 1163 1092 7711 6 704
4839 897 1095 7702 12 703
5412 955 1091 7619 24 700
4415 1161 1091 7542 6 704
5441 724 1089 7317 6 700
5719 1105 1091 7449 11 706
5279 854 1095 7523 11 704
5563 757 1084 7200 6 703
4870 1029 1089 7459 5 702
5663 1002 1088 7714 23 707
5537 652 1084 7738 14 698
5464 1109 1087 7977 9 701
5329 739 1088 7987 5 706
5471 1223 1094 7649 5 700
5773 547 1084 7566 6 701
5708 896 1089 7629 5 697
5313 1792 1088 7806 6 702
4990 1073 1084 7703 6 695
4870 1078 1080 7632 6 722
6589 928 1115 9492 9 831
6226 829 1147 7860 11 748
5557 1168 1157 7763 6 708
4639 958 1086 7595 24 726
5394 1278 1084 7218 11 705
5301 1015 1086 7155 6 710
5608 1186 1084 7487 48 700
4638 970 1080 7718 6 699
5494 936 1093 7315 12 710
5370 1164 1094 7480 34 695
4984 971 1084 7799 22 698
5531 1362 1085 7832 5 696
4331 1041 1082 7698 6 702
5391 954 1073 7974 5 696
5385 838 1088 7521 29 703
4415 919 1093 7361 24 698
5357 1016 1076 7523 32 705
4530 657 1074 7815 5 703
5511 1108 1080 7254 24 700
5385 879 1082 7648 5 701
5269 823 1075 7491 6 697
4439 664 1079 7837 6 694
5582 732 1076 7546 5 700
6005 1200 1074 7427 27 700
5015 802 1078 7794 12 700
5256 820 1081 7426 5 701
5316 1186 1079 7487 11 701
5458 887 1080 7238 5 699
5554 672 1073 7498 45 696
5297 1019 1079 7353 18 694
4640 1043 1074 7489 13 715
4633 1031 1116 8098 14 716
5699 630 1105 7612 6 724
5781 1061 1129 7741 12 737
5534 1112 1128 7819 7 753
5878 1025 1116 7965 12 716
5491 1271 1114 7954 13 725
5919 1177 1123 8244 6 725
5528 1116 1125 7692 6 722
5490 984 1081 7292 22 700
5257 1151 1089 6583 30 699
5400 777 1068 7651 23 711
5376 1167 1062 7476 44 695
4711 788 1073 7977 49 701
4895 1204 1069 7622 80 698
5380 1092 1065 7705 26 704
5227 958 1080 7302 25 700
5808 1261 1025 7410 280 668
4628 849 1021 7428 6 652
5117 1023 1021 7587 14 672
4700 1006 1024 8003 23 650
5509 766 1025 7538 23 650
4485 738 1014 7363 11 657
5403 859 1018 7197 10 657
5486 848 1033 7792 6 646
5504 809 1013 7325 5 648
5319 1416 1020 7305 6 642
5410 1014 1020 7389 14 650
5706 992 1020 7531 6 646
5357 753 1016 7629 15 663
4579 806 1014 7715 23 646
5202 834 1019 7463 33 652
5607 752 1046 7255 5 647
5328 1021 1024 7529 6 682
4586 1020 1014 7520 6 648
5321 867 1018 7595 6 648
5486 614 1017 7192 6 647
4604 1325 1017 7387 6 645
5536 955 1026 7198 5 649
5411 966 1010 7412 7 649
4898 1215 1022 7462 22 644
5046 884 1012 7688 6 665
5506 944 1084 7478 7 652
6051 737 1012 7493 6 645
5613 715 1011 7238 6 650
5137 997 1010 7559 6 711
4894 965 1010 7689 22 658
5335 644 1010 7278 5 644
5506 1107 1017 6453 38 659
4436 785 1007 7659 22 647
5242 839 1011 7176 10 643
4900 840 1008 7165 5 639
5204 1235 1010 7370 5 656
5003 1241 1007 7644 11 649
5800 1039 1024 7290 31 649
5399 689 1009 7220 22 649
5574 877 1005 7268 31 649
5780 652 1005 7627 49 647
6145 851 1005 7024 14 650
5442 950 1010 7675 6 646
4728 1054 1007 7403 33 650
4960 762 1008 7531 11 659
5149 1301 1021 6926 5 649
5114 964 1010 7866 12 649
5556 1076 999 7043 5 648
4536 1152 1003 7187 5 650
5155 1048 1006 7267 5 651
5296 830 1002 7070 5 646
4642 672 1012 7256 6 642
4708 1147 1002 7258 9 648
5505 585 1005 7213 14 643
5193 914 1003 7506 183 657
5561 858 999 7674 6 640
5387 941 1003 7073 9 643
5423 858 999 7236 6 642
4459 778 1002 6920 9 643
6159 953 995 6974 6 669
5146 930 1004 7892 6 643
5142 835 995 7378 12 637
5449 738 1003 7278 6 645
5310 892 997 6936 12 645
5409 1281 1002 7280 9 650
5799 1076 1010 7737 5 646
4559 705 1012 7293 10 637
5179 959 998 7823 5 648
5498 994 996 7185 5 648
5436 992 1003 7116 126 644
5446 880 1000 7459 8 638
5454 1082 999 7229 6 645
5604 800 993 7681 10 643
4954 729 989 7110 9 643
5428 984 1007 7667 14 639
5358 1185 996 7173 72 641
5272 1092 992 6191 8 641
5487 1028 1002 7398 11 657
5310 753 994 7114 9 639
5478 1018 991 7045 10 642
4653 1157 993 7029 27 646
5520 697 992 7259 7 641
5898 900 1021 6230 6 639
5566 913 990 7120 6 637
5664 871 991 7082 6 640
4771 748 986 7153 6 641
5796 867 992 7435 39 649
5757 1177 991 6215 6 643
5303 945 982 5957 43 638
4495 747 1001 7137 12 673
5511 1173 987 7752 6 649
5383 882 990 6681 8 639
4841 907 984 5928 14 641
5126 734 983 7209 6 638
5695 862 982 7299 6 640
5314 609 983 7717 9 637
5118 906 978 7170 5 636
5197 1099 982 7185 6 638
5109 672 981 7378 14 638
5439 1012 967 8004 349 613
5735 1096 926 6202 5 583
5278 1071 925 7384 19 585
4847 815 929 7316 8 596
5329 735 966 7332 10 589
4774 951 939 7576 10 591
5842 1097 932 7363 13 587
5494 619 930 7308 9 585
4961 1124 929 7389 10 583
4378 1119 927 7044 13 587
6333 608 927 7576 9 584
5388 915 926 7039 6 583
5393 1038 921 7021 6 583
5216 1224 924 7162 6 582
5637 787 930 7443 6 590
4560 715 926 7171 6 585
5121 1044 927 7217 5 585
5564 1001 924 7190 14 591
4781 1342 927 7137 6 588
5240 1080 954 7239 6 581
5052 711 944 7265 6 589
4085 888 932 7156 10 585
4986 1289 933 7133 6 591
5411 861 923 7176 6 584
5526 792 923 7578 12 600
5708 998 981 8170 8 683
5382 1036 950 7155 6 609
5539 1408 947 7611 17 615
5778 1210 989 5932 18 618
5702 681 939 7585 6 606
5550 754 941 7227 9 599
5629 815 1001 7437 15 643
5623 1431 944 7591 18 617
5309 1166 1014 7861 9 592
5380 1196 965 7140 12 584
5540 1010 929 5822 11 583
5963 1337 924 7508 6 585
4966 808 926 6964 6 591
5620 941 922 7500 6 603
5642 1048 953 7604 9 587
5654 783 946 7519 8 582
5390 865 913 7078 10 600
5342 787 921 6606 7 604
5684 738 914 6924 12 580
5686 1240 936 6850 6 587
5297 806 910 7299 6 583
5161 1422 929 5854 6 583
5010 869 912 7442 6 580
5496 846 932 7069 6 580
5423 821 904 6999 10 577
5241 745 916 7347 6 589
5541 1356 910 7265 6 582
5380 913 905 7912 5 582
5608 707 912 7492 10 590
5648 771 916 7310 14 581
5500 888 914 7227 6 580
5317 1013 919 7488 8 580
5036 682 915 7021 6 587
5541 1308 908 7292 14 580
5706 659 912 7322 8 590
5291 783 922 7661 6 580
4995 849 909 7351 25 587
5672 928 921 5684 11 581
5549 839 919 6826 24 603
5964 1029 927 5790 9 602
5112 942 929 7379 40 615
5081 728 916 7119 12 597
5114 843 948 5667 7 600
5777 1121 922 6979 5 613
5355 1003 924 7245 10 597
5499 980 920 6978 6 599
5381 611 920 7176 5 599
4520 1091 921 6884 6 597
5486 653 920 5961 6 597
5471 621 915 7330 11 595
5545 898 920 7011 8 596
5859 738 923 6950 11 596
5281 982 917 7056 14 599
5747 803 921 7289 6 596
5194 1097 919 7226 18 601
5463 995 913 6897 6 596
5524 792 919 6037 5 594
4842 1004 920 6898 11 596
5412 938 916 7245 11 598
5736 1216 915 7321 6 597
5295 922 915 7033 11 598
5139 721 912 7261 9 598
5280 948 920 6917 11 609
5772 993 916 6808 5 597
5108 806 913 5961 5 596
4896 966 916 6699 5 596
5459 824 907 7472 14 599
5624 830 919 7196 5 595
5635 1033 907 6917 6 597
4315 1151 911 5915 14 601
5308 849 911 7275 16 595
5320 777 912 6692 6 593
4994 1003 913 6920 22 598
5283 918 909 6847 5 594
5436 1257 907 6821 14 593
5779 831 904 7101 5 597
4916 753 903 7419 16 594
5644 1003 910 7054 6 590
4444 801 908 6912 58 600
5186 816 916 6934 14 593
5260 935 906 7275 15 595
5345 1179 907 6901 11 598
5503 1089 910 6051 6 593
5192 1017 907 6783 6 596
4869 690 906 7023 6 601
5325 696 906 7005 8 595
5444 768 907 7186 6 591
5114 752 899 6835 10 687
5355 901 901 7151 5 593
4432 1078 903 6874 6 593
5147 964 899 6946 6 596
5859 854 902 6788 6 592
5093 1173 904 6789 12 593
5426 821 901 7125 8 595
5562 992 894 6977 6 593
5415 780 902 7020 6 590
5361 997 899 6943 6 593
5026 783 894 6757 42 589
5384 1035 897 5889 6 593
5639 997 897 7139 5 586
5567 1017 893 6825 5 594
5686 718 891 6726 81 594
5599 955 897 7245 26 587
5352 1057 894 6892 10 594
5637 818 892 6918 15 590
4966 931 891 7027 69 600
5361 1209 890 6755 12 600
5316 1060 897 6806 10 593
5242 1063 890 6550 14 588
5463 961 892 6874 31 580
5063 810 887 6874 6 584
5485 1030 890 6756 6 581
5503 1005 887 6022 16 579
5635 801 885 6786 8 586
5088 655 892 6974 9 582
5340 869 890 6850 5 584
5250 589 888 6795 6 589
5554 950 886 6821 8 583
5404 733 886 6977 18 589
5180 674 884 7023 23 587
5102 930 884 6843 6 585
5255 1213 881 7417 8 585
5285 910 887 5591 10 586
5693 938 888 6933 8 587
5144 897 886 6718 6 583
5174 818 880 6991 6 583
5007 1283 884 6068 29 583
5606 628 883 6850 6 580
5116 949 883 5935 12 582
5443 829 875 6966 5 581
