RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
20 27 24 21 60 24
20 46 23 19 60 24
19 22 24 21 60 24
22 41 23 21 60 24
22 101 24 20 60 24
19 46 22 23 60 24
18 53 24 20 60 24
20 98 23 19 60 24
21 45 22 23 60 24
21 112 22 24 60 24
21 53 22 21 60 24
20 45 24 21 60 24
20 37 24 20 60 24
19 58 24 20 60 24
18 27 22 21 60 24
21 101 24 21 60 24
19 33 23 24 61 24
24 82 24 18 61 24
20 83 24 19 61 24
20 102 23 22 61 24
21 47 23 19 61 24
17 59 24 19 61 24
20 107 23 21 61 24
17 29 23 21 61 24
21 47 23 21 61 24
21 52 24 17 61 24
20 41 22 21 61 24
20 54 23 20 61 24
20 54 24 19 61 24
20 30 23 20 61 24
19 36 24 20 61 24
21 36 23 19 61 24
21 45 23 22 61 24
19 37 23 23 61 24
20 49 23 19 61 24
20 33 23 22 61 24
19 73 23 21 61 24
20 77 24 18 61 24
21 54 24 21 62 24
19 102 23 21 62 24
22 57 24 20 62 24
22 47 23 21 62 24
